Date,DJI_OPEN,DJI_HIGH,DJI_LOW,DJI_CLOSE,DJI_ADJ_CLOSE,DJI_VOLUME,DJI_DAILY_RETURNS
2018-12-04,25752.560546875,25773.119140625,25008.109375,25027.0703125,25027.0703125,418900000,-3.09512148861556
2018-12-06,24737.419921875,24951.009765625,24242.220703125,24947.669921875,24947.669921875,471690000,-0.317258031537726
2018-12-07,24918.8203125,25095.619140625,24284.779296875,24388.94921875,24388.94921875,398230000,-2.2395706888645894
2018-12-10,24360.94921875,24500.810546875,23881.369140625,24423.259765625,24423.259765625,389690000,0.14068070980532976
2018-12-11,24719.91015625,24791.259765625,24221.060546875,24370.240234375,24370.240234375,342960000,-0.21708621927947203
2018-12-12,24509.08984375,24828.2890625,24509.08984375,24527.26953125,24527.26953125,344330000,0.6443485799270343
2018-12-13,24575.859375,24740.9609375,24473.2890625,24597.380859375,24597.380859375,299970000,0.28585052256091537
2018-12-14,24408.0390625,24431.140625,24033.7890625,24100.509765625,24100.509765625,416940000,-2.0200162634820717
2018-12-17,23986.830078125,24088.080078125,23456.880859375,23592.98046875,23592.98046875,466740000,-2.105886148511671
2018-12-18,23769.130859375,23927.76953125,23516.01953125,23675.640625,23675.640625,408070000,0.3503591093947822
2018-12-19,23693.330078125,24057.33984375,23162.640625,23323.66015625,23323.66015625,503550000,-1.4866776968152307
2018-12-20,23224.119140625,23282.19921875,22644.310546875,22859.599609375,22859.599609375,576700000,-1.9896557562842365
2018-12-21,22871.740234375,23254.58984375,22396.33984375,22445.369140625,22445.369140625,900510000,-1.8120635349191283
2018-12-24,22317.279296875,22339.869140625,21792.19921875,21792.19921875,21792.19921875,308420000,-2.9100431264139637
2018-12-26,21857.73046875,22878.919921875,21712.529296875,22878.44921875,22878.44921875,433080000,4.984581817999301
2018-12-27,22629.060546875,23138.890625,22267.419921875,23138.8203125,23138.8203125,407940000,1.1380626862445453
2018-12-28,23213.609375,23381.880859375,22981.330078125,23062.400390625,23062.400390625,336510000,-0.33026714777553146
2018-12-31,23153.939453125,23333.1796875,23118.30078125,23327.4609375,23327.4609375,288830000,1.1493189884204336
2019-01-02,23058.609375,23413.470703125,22928.58984375,23346.240234375,23346.240234375,321570000,0.08050296140378332
2019-01-03,23176.390625,23176.390625,22638.41015625,22686.220703125,22686.220703125,424240000,-2.8270913201612125
2019-01-04,22894.919921875,23518.640625,22894.919921875,23433.16015625,23433.16015625,396020000,3.2924807657456645
2019-01-07,23474.259765625,23687.740234375,23301.58984375,23531.349609375,23531.349609375,334200000,0.4190192550654004
2019-01-08,23680.3203125,23864.650390625,23581.44921875,23787.44921875,23787.44921875,317420000,1.0883337064227172
2019-01-09,23844.26953125,24084.7109375,23703.16015625,23879.119140625,23879.119140625,324570000,0.3853709619388024
2019-01-10,23811.109375,24014.779296875,23703.25,24001.919921875,24001.919921875,338150000,0.5142600969777034
2019-01-11,23940.009765625,23996.3203125,23798.16015625,23995.94921875,23995.94921875,262650000,-0.02487593969330293
2019-01-14,23880.529296875,23964.900390625,23765.240234375,23909.83984375,23909.83984375,277560000,-0.35884963005637927
2019-01-15,23914.109375,24099.140625,23887.9296875,24065.58984375,24065.58984375,291570000,0.651405450717446
2019-01-16,24139.91015625,24288.609375,24119.720703125,24207.16015625,24207.16015625,302830000,0.5882686168058537
2019-01-17,24147.08984375,24474.4609375,24088.900390625,24370.099609375,24370.099609375,288590000,0.673104371075639
2019-01-18,24534.189453125,24750.220703125,24459.029296875,24706.349609375,24706.349609375,372970000,1.3797645696558725
2019-01-22,24607.759765625,24607.759765625,24244.310546875,24404.48046875,24404.48046875,338480000,-1.2218281753385907
2019-01-23,24577.25,24700.98046875,24307.169921875,24575.619140625,24575.619140625,318600000,0.7012592302226839
2019-01-24,24579.9609375,24626.30078125,24422.73046875,24553.240234375,24553.240234375,320170000,-0.091061413842497
2019-01-25,24687.2109375,24860.150390625,24676.75,24737.19921875,24737.19921875,376890000,0.7492248787492217
2019-01-28,24596.98046875,24596.98046875,24323.939453125,24528.220703125,24528.220703125,347170000,-0.8447945694135095
2019-01-29,24519.619140625,24674.869140625,24504.0390625,24579.9609375,24579.9609375,330870000,0.2109416537026121
2019-01-30,24826.51953125,25109.619140625,24790.900390625,25014.859375,25014.859375,397330000,1.7693211091987626
2019-01-31,24954.48046875,25049.619140625,24842.08984375,24999.669921875,24999.669921875,507350000,-0.0607217210270683
2019-02-01,25025.310546875,25193.150390625,24982.490234375,25063.890625,25063.890625,372090000,0.256886204200657
2019-02-04,25062.119140625,25239.91015625,24977.669921875,25239.369140625,25239.369140625,298540000,0.7001248060425569
2019-02-05,25287.9296875,25427.3203125,25287.650390625,25411.51953125,25411.51953125,310650000,0.6820708935545872
2019-02-06,25371.5703125,25439.0390625,25312.060546875,25390.30078125,25390.30078125,247590000,-0.08350051626745403
2019-02-07,25265.810546875,25314.259765625,25000.51953125,25169.529296875,25169.529296875,295460000,-0.8695111029879299
2019-02-08,25042.359375,25106.390625,24883.0390625,25106.330078125,25106.330078125,248210000,-0.25109416232844683
2019-02-11,25142.810546875,25196.75,25009.099609375,25053.109375,25053.109375,241700000,-0.21198121334097264
2019-02-12,25152.029296875,25458.98046875,25152.029296875,25425.759765625,25425.759765625,278110000,1.487441678584056
2019-02-13,25480.859375,25625.94921875,25480.859375,25543.26953125,25543.26953125,263330000,0.4621681582308801
2019-02-14,25460.650390625,25558.900390625,25308.08984375,25439.390625,25439.390625,313010000,-0.40667819020940854
2019-02-15,25564.630859375,25883.720703125,25564.630859375,25883.25,25883.25,328530000,1.74477204089869
2019-02-19,25849.849609375,25961.439453125,25820.009765625,25891.3203125,25891.3203125,280620000,0.031179672181824714
2019-02-20,25872.259765625,25986.19921875,25846.48046875,25954.439453125,25954.439453125,287880000,0.2437849436149664
2019-02-21,25922.41015625,25938.880859375,25762.2109375,25850.630859375,25850.630859375,255710000,-0.3999646917340782
2019-02-22,25906.26953125,26052.900390625,25906.26953125,26031.810546875,26031.810546875,279760000,0.7008714351522061
2019-02-25,26126.150390625,26241.419921875,26080.66015625,26091.94921875,26091.94921875,281600000,0.23101993526999376
2019-02-26,26051.609375,26155.2890625,25966.009765625,26057.98046875,26057.98046875,257850000,-0.13018862529284858
2019-02-27,25995.599609375,26039.6796875,25877.240234375,25985.16015625,25985.16015625,255380000,-0.2794549354556808
2019-02-28,25984.279296875,26029.2109375,25896.560546875,25916.0,25916.0,338520000,-0.2661525110260521
2019-03-01,26019.669921875,26143.919921875,25914.369140625,26026.3203125,26026.3203125,289890000,0.42568418158666077
2019-03-04,26122.189453125,26155.98046875,25611.55078125,25819.650390625,25819.650390625,295510000,-0.7940804516101352
2019-03-05,25829.0703125,25877.150390625,25725.630859375,25806.630859375,25806.630859375,252260000,-0.0504248936489371
2019-03-06,25818.759765625,25837.609375,25633.7109375,25673.4609375,25673.4609375,256250000,-0.5160298630250026
2019-03-07,25645.44921875,25645.44921875,25352.55078125,25473.23046875,25473.23046875,289140000,-0.779912257398585
2019-03-08,25347.380859375,25466.140625,25252.4609375,25450.240234375,25450.240234375,270500000,-0.09025252766116099
2019-03-11,25208.0,25661.630859375,25208.0,25650.880859375,25650.880859375,309790000,0.788364365728067
2019-03-12,25600.30078125,25675.439453125,25522.169921875,25554.66015625,25554.66015625,317730000,-0.37511656481704625
2019-03-13,25637.23046875,25776.490234375,25571.310546875,25702.890625,25702.890625,331410000,0.5800525925356403
2019-03-14,25692.310546875,25752.83984375,25621.310546875,25709.939453125,25709.939453125,302790000,0.027424262227304652
2019-03-15,25720.9609375,25927.91015625,25649.69921875,25848.869140625,25848.869140625,616910000,0.5403734526613801
2019-03-18,25801.880859375,25924.76953125,25785.66015625,25914.099609375,25914.099609375,303170000,0.25235327857140444
2019-03-19,25987.869140625,26109.6796875,25814.919921875,25887.380859375,25887.380859375,342250000,-0.10310506790802698
2019-03-20,25867.7890625,25929.51953125,25670.630859375,25745.669921875,25745.669921875,321980000,-0.547413190503121
2019-03-21,25688.439453125,26009.900390625,25657.779296875,25962.509765625,25962.509765625,335250000,0.8422381099734366
2019-03-22,25844.650390625,25877.009765625,25501.44921875,25502.3203125,25502.3203125,386510000,-1.7725152817633316
2019-03-25,25490.720703125,25603.26953125,25372.259765625,25516.830078125,25516.830078125,303120000,0.05689586456134599
2019-03-26,25649.560546875,25796.2890625,25544.779296875,25657.73046875,25657.73046875,305110000,0.5521861069482492
2019-03-27,25676.33984375,25758.169921875,25425.26953125,25625.58984375,25625.58984375,270340000,-0.12526682762976638
2019-03-28,25693.3203125,25743.41015625,25576.689453125,25717.4609375,25717.4609375,237170000,0.35851308910419544
2019-03-29,25827.310546875,25949.3203125,25771.669921875,25928.6796875,25928.6796875,300620000,0.8213048345375729
2019-04-01,26075.099609375,26280.900390625,26071.689453125,26258.419921875,26258.419921875,295570000,1.2717201120501453
2019-04-02,26213.55078125,26221.240234375,26122.310546875,26179.130859375,26179.130859375,250940000,-0.3019567161158365
2019-04-03,26238.029296875,26282.169921875,26138.470703125,26218.130859375,26218.130859375,271980000,0.1489736241034656
2019-04-04,26213.419921875,26398.900390625,26212.779296875,26384.630859375,26384.630859375,233040000,0.635056712826132
2019-04-05,26427.560546875,26487.5703125,26370.8203125,26424.990234375,26424.990234375,229550000,0.15296547150918105
2019-04-08,26312.669921875,26344.650390625,26246.029296875,26341.01953125,26341.01953125,229380000,-0.3177700441144071
2019-04-09,26243.5390625,26246.33984375,26103.140625,26150.580078125,26150.580078125,244410000,-0.7229767735416281
2019-04-10,26173.7109375,26209.490234375,26101.240234375,26157.16015625,26157.16015625,203130000,0.02516226449027492
2019-04-11,26188.2109375,26229.880859375,26062.58984375,26143.05078125,26143.05078125,211680000,-0.05394077535832986
2019-04-12,26357.7890625,26436.6796875,26309.720703125,26412.30078125,26412.30078125,369910000,1.0299104043094642
2019-04-15,26407.759765625,26424.849609375,26316.419921875,26384.76953125,26384.76953125,250620000,-0.10423647007512526
2019-04-16,26482.189453125,26530.7109375,26397.189453125,26452.66015625,26452.66015625,302340000,0.257309903425873
2019-04-17,26468.529296875,26501.01953125,26391.859375,26449.5390625,26449.5390625,367780000,-0.011798789730654846
2019-04-18,26463.369140625,26602.419921875,26444.529296875,26559.5390625,26559.5390625,332850000,0.4158862645585959
2019-04-22,26510.76953125,26553.05078125,26458.609375,26511.05078125,26511.05078125,232570000,-0.18256446821571792
2019-04-23,26513.830078125,26695.9609375,26503.560546875,26656.390625,26656.390625,311690000,0.5482236254958028
2019-04-24,26652.560546875,26680.580078125,26582.859375,26597.05078125,26597.05078125,283370000,-0.22261019724983955
2019-04-25,26426.369140625,26536.48046875,26310.279296875,26462.080078125,26462.080078125,296730000,-0.5074649224648287
2019-04-26,26454.619140625,26543.560546875,26392.55078125,26543.330078125,26543.330078125,317290000,0.3070431340246982
2019-04-29,26559.869140625,26602.5390625,26520.75,26554.390625,26554.390625,279450000,0.0416697785939002
2019-04-30,26594.560546875,26614.0390625,26419.470703125,26592.91015625,26592.91015625,340320000,0.145058991539182
2019-05-01,26639.060546875,26689.390625,26426.380859375,26430.140625,26430.140625,303850000,-0.6120786716971804
2019-05-02,26407.150390625,26454.689453125,26180.359375,26307.7890625,26307.7890625,287610000,-0.46292437197352765
2019-05-03,26379.140625,26534.9609375,26370.08984375,26504.94921875,26504.94921875,248900000,0.7494364341359194
2019-05-06,26160.619140625,26476.26953125,26033.94921875,26438.48046875,26438.48046875,283020000,-0.25077863553489843
2019-05-07,26276.900390625,26276.900390625,25789.7109375,25965.08984375,25965.08984375,334960000,-1.7905364325288775
2019-05-08,25933.7890625,26118.099609375,25889.41015625,25967.330078125,25967.330078125,276420000,0.008627870685140593
2019-05-09,25878.849609375,25884.890625,25517.390625,25828.359375,25828.359375,334760000,-0.5351751709047226
2019-05-10,25763.720703125,26019.3203125,25469.859375,25942.369140625,25942.369140625,294580000,0.4414131148235301
2019-05-13,25568.060546875,25568.060546875,25222.509765625,25324.990234375,25324.990234375,361240000,-2.3798092722503217
2019-05-14,25384.029296875,25688.9609375,25384.029296875,25532.05078125,25532.05078125,291570000,0.8176135309775789
2019-05-15,25400.130859375,25724.890625,25341.939453125,25648.01953125,25648.01953125,270720000,0.4542085200816004
2019-05-16,25692.140625,25957.630859375,25692.140625,25862.6796875,25862.6796875,320960000,0.8369463224575879
2019-05-17,25719.94921875,25948.740234375,25657.779296875,25764.0,25764.0,283760000,-0.38155244813125044
2019-05-20,25655.310546875,25751.7109375,25560.55078125,25679.900390625,25679.900390625,279560000,-0.3264229520843043
2019-05-21,25782.33984375,25898.26953125,25779.609375,25877.330078125,25877.330078125,260870000,0.7688101764291799
2019-05-22,25818.4609375,25878.2109375,25755.109375,25776.609375,25776.609375,241760000,-0.3892237059268444
2019-05-23,25657.990234375,25657.990234375,25328.08984375,25490.470703125,25490.470703125,316940000,-1.11007102490569
2019-05-24,25551.0703125,25670.810546875,25496.19921875,25585.689453125,25585.689453125,201370000,0.37354645627758476
2019-05-28,25616.55078125,25717.630859375,25342.279296875,25347.76953125,25347.76953125,358980000,-0.929894511191065
2019-05-29,25231.4609375,25231.4609375,24938.240234375,25126.41015625,25126.41015625,298930000,-0.8732893627074301
2019-05-30,25139.939453125,25218.5390625,25066.75,25169.880859375,25169.880859375,215240000,0.17300801369823926
2019-05-31,25046.310546875,25046.310546875,24809.509765625,24815.0390625,24815.0390625,292230000,-1.4097873520240833
2019-06-03,24830.16015625,24935.2109375,24680.5703125,24819.779296875,24819.779296875,328240000,0.019102264409331937
2019-06-04,24962.8203125,25343.76953125,24962.8203125,25332.1796875,25332.1796875,281690000,2.0644840733516023
2019-06-05,25451.0,25544.66015625,25373.580078125,25539.5703125,25539.5703125,262660000,0.8186844857346998
2019-06-06,25567.44921875,25800.30078125,25518.05078125,25720.66015625,25720.66015625,248070000,0.7090559533077467
2019-06-07,25768.720703125,26072.75,25768.720703125,25983.939453125,25983.939453125,263010000,1.0236101844805168
2019-06-10,26090.220703125,26210.609375,26054.310546875,26062.6796875,26062.6796875,249280000,0.30303424358359976
2019-06-11,26180.58984375,26248.669921875,25998.869140625,26048.509765625,26048.509765625,253490000,-0.05436862995249481
2019-06-12,26040.30078125,26082.099609375,25958.66015625,26004.830078125,26004.830078125,223690000,-0.16768593632807693
2019-06-13,26036.939453125,26146.91015625,25995.7109375,26106.76953125,26106.76953125,213400000,0.3920019966242805
2019-06-14,26076.359375,26162.279296875,25988.08984375,26089.609375,26089.609375,208020000,-0.06573067659504384
2019-06-17,26108.529296875,26165.779296875,26049.80078125,26112.529296875,26112.529296875,199500000,0.08785076673842873
2019-06-18,26228.900390625,26527.189453125,26227.80078125,26465.5390625,26465.5390625,273490000,1.351878868613654
2019-06-19,26490.16015625,26569.75,26415.05078125,26504.0,26504.0,240950000,0.14532459516192198
2019-06-20,26665.380859375,26798.630859375,26539.689453125,26753.169921875,26753.169921875,278170000,0.9401219509319381
2019-06-21,26749.119140625,26907.369140625,26705.869140625,26719.130859375,26719.130859375,485560000,-0.12723375435285122
2019-06-24,26727.609375,26806.51953125,26723.369140625,26727.5390625,26727.5390625,232390000,0.03146884967648589
2019-06-25,26731.609375,26752.310546875,26527.66015625,26548.220703125,26548.220703125,282160000,-0.6709123460849842
2019-06-26,26599.419921875,26660.0390625,26536.330078125,26536.8203125,26536.8203125,274340000,-0.04294220223827194
2019-06-27,26523.720703125,26607.240234375,26465.3203125,26526.580078125,26526.580078125,246930000,-0.03858877685574136
2019-06-28,26605.9296875,26638.349609375,26522.26953125,26599.9609375,26599.9609375,499350000,0.2766314359366362
2019-07-01,26805.859375,26890.640625,26616.2109375,26717.4296875,26717.4296875,267670000,0.4416124906198471
2019-07-02,26719.529296875,26787.560546875,26632.650390625,26786.6796875,26786.6796875,219270000,0.2591940946789384
2019-07-03,26832.3203125,26966.0,26831.439453125,26966.0,26966.0,149840000,0.6694383723253372
2019-07-05,26867.75,26950.810546875,26733.330078125,26922.119140625,26922.119140625,192170000,-0.16272661638729868
2019-07-08,26835.640625,26839.140625,26744.869140625,26806.140625,26806.140625,214290000,-0.4307926691030417
2019-07-09,26725.119140625,26807.69921875,26665.5703125,26783.490234375,26783.490234375,218330000,-0.08449702231240197
2019-07-10,26851.9609375,26983.44921875,26813.109375,26860.19921875,26860.19921875,207990000,0.2864039888145209
2019-07-11,26950.16015625,27088.44921875,26916.3203125,27088.080078125,27088.080078125,252300000,0.8483960134440416
2019-07-12,27139.490234375,27333.7890625,27135.44921875,27332.029296875,27332.029296875,248390000,0.9005777376854374
2019-07-15,27364.689453125,27364.689453125,27294.169921875,27359.16015625,27359.16015625,199730000,0.09926397736630399
2019-07-16,27349.3203125,27398.6796875,27290.240234375,27335.630859375,27335.630859375,226000000,-0.08600153199375127
2019-07-17,27320.91015625,27343.060546875,27218.380859375,27219.849609375,27219.849609375,193930000,-0.4235543368127259
2019-07-18,27191.98046875,27266.810546875,27068.7890625,27222.970703125,27222.970703125,216070000,0.011466241712532188
2019-07-19,27246.380859375,27342.9609375,27145.779296875,27154.19921875,27154.19921875,287690000,-0.25262299667796473
2019-07-22,27174.1796875,27227.76953125,27088.900390625,27171.900390625,27171.900390625,216310000,0.06518760406963864
2019-07-23,27231.859375,27368.810546875,27204.580078125,27349.189453125,27349.189453125,248850000,0.6524720757520752
2019-07-24,27262.240234375,27291.0390625,27191.119140625,27269.970703125,27269.970703125,244320000,-0.2896566647277665
2019-07-25,27247.390625,27298.4296875,27062.48046875,27140.98046875,27140.98046875,241420000,-0.47301200202689575
2019-07-26,27166.0,27213.69921875,27123.25,27192.44921875,27192.44921875,233650000,0.18963482199643167
2019-07-29,27192.240234375,27275.849609375,27178.060546875,27221.349609375,27221.349609375,250850000,0.10628093994957677
2019-07-30,27145.390625,27224.359375,27069.859375,27198.01953125,27198.01953125,293250000,-0.08570507509652048
2019-07-31,27244.669921875,27281.650390625,26719.599609375,26864.26953125,26864.26953125,385150000,-1.2271114064629884
2019-08-01,26879.859375,27175.58984375,26548.7109375,26583.419921875,26583.419921875,386320000,-1.0454392182460026
2019-08-02,26528.66015625,26570.01953125,26249.220703125,26485.009765625,26485.009765625,327640000,-0.3701937393277954
2019-08-05,26259.23046875,26259.23046875,25523.380859375,25717.740234375,25717.740234375,422240000,-2.896995462866858
2019-08-06,25810.619140625,26038.6796875,25710.869140625,26029.51953125,26029.51953125,318160000,1.2123121784170854
2019-08-07,25814.220703125,26073.2109375,25440.390625,26007.0703125,26007.0703125,344790000,-0.08624522908711185
2019-08-08,26086.51953125,26383.609375,26038.099609375,26378.189453125,26378.189453125,282530000,1.4269932605466273
2019-08-09,26337.08984375,26413.359375,26097.640625,26287.439453125,26287.439453125,240260000,-0.3440342263113516
2019-08-12,26169.91015625,26178.94921875,25824.939453125,25896.439453125,25896.439453125,199390000,-1.487402379745728
2019-08-13,25888.880859375,26426.970703125,25833.25,26279.91015625,26279.91015625,308900000,1.480785433144649
2019-08-14,26035.080078125,26035.080078125,25471.58984375,25479.419921875,25479.419921875,352250000,-3.0460158714987973
2019-08-15,25514.25,25639.689453125,25339.599609375,25579.390625,25579.390625,332600000,0.39235863073621147
2019-08-16,25678.169921875,25929.650390625,25678.169921875,25886.009765625,25886.009765625,276210000,1.1986960327558638
2019-08-19,26020.060546875,26222.3203125,26020.060546875,26135.7890625,26135.7890625,252640000,0.9649200442112704
2019-08-20,26086.859375,26160.119140625,25952.0,25962.439453125,25962.439453125,238100000,-0.66326526036945
2019-08-21,26145.359375,26268.3203125,26141.76953125,26202.73046875,26202.73046875,208790000,0.9255332730148336
2019-08-22,26271.640625,26388.779296875,26099.009765625,26252.240234375,26252.240234375,222810000,0.18894887952247696
2019-08-23,26134.2109375,26320.2890625,25507.1796875,25628.900390625,25628.900390625,364260000,-2.374425337361463
2019-08-26,25826.05078125,25941.25,25716.390625,25898.830078125,25898.830078125,222780000,1.0532238347562561
2019-08-27,26014.4609375,26054.01953125,25721.849609375,25777.900390625,25777.900390625,263530000,-0.46693108196474986
2019-08-28,25712.990234375,26041.5703125,25637.4296875,26036.099609375,26036.099609375,207070000,1.0016301360366242
2019-08-29,26249.08984375,26408.83984375,26185.7109375,26362.25,26362.25,208650000,1.2526852927984722
2019-08-30,26476.390625,26514.619140625,26295.58984375,26403.279296875,26403.279296875,216160000,0.15563655179280378
2019-09-03,26198.259765625,26198.259765625,25978.220703125,26118.01953125,26118.01953125,223210000,-1.0803952131005268
2019-09-04,26301.990234375,26362.349609375,26244.439453125,26355.470703125,26355.470703125,202710000,0.9091469266683472
2019-09-05,26603.150390625,26836.30078125,26603.150390625,26728.150390625,26728.150390625,256670000,1.4140505844041362
2019-09-06,26790.25,26860.869140625,26708.390625,26797.4609375,26797.4609375,209700000,0.259316660008424
2019-09-09,26866.23046875,26900.830078125,26762.1796875,26835.509765625,26835.509765625,273120000,0.14198669125311536
2019-09-10,26805.830078125,26909.4296875,26717.05078125,26909.4296875,26909.4296875,322340000,0.2754556277134279
2019-09-11,26928.05078125,27137.0390625,26885.48046875,27137.0390625,27137.0390625,272590000,0.8458350014966198
2019-09-12,27197.3203125,27306.73046875,27105.009765625,27182.44921875,27182.44921875,250010000,0.16733644427977534
2019-09-13,27216.669921875,27277.55078125,27193.94921875,27219.51953125,27219.51953125,255260000,0.1363759100649009
2019-09-16,27146.060546875,27172.869140625,27032.560546875,27076.8203125,27076.8203125,220620000,-0.5242532609224471
2019-09-17,27010.119140625,27110.80078125,26984.140625,27110.80078125,27110.80078125,223580000,0.1254965256548779
2019-09-18,27075.390625,27161.9296875,26899.150390625,27147.080078125,27147.080078125,212860000,0.13381861040449028
2019-09-19,27186.05078125,27272.169921875,27064.2109375,27094.7890625,27094.7890625,212360000,-0.19262114184845913
2019-09-20,27102.1796875,27194.75,26926.6796875,26935.0703125,26935.0703125,497640000,-0.5894814299220896
2019-09-23,26851.44921875,27011.0703125,26831.33984375,26949.990234375,26949.990234375,204240000,0.055392177194635295
2019-09-24,27034.0703125,27079.6796875,26704.9609375,26807.76953125,26807.76953125,301750000,-0.5277207965129316
2019-09-25,26866.7109375,27016.560546875,26755.859375,26970.7109375,26970.7109375,237220000,0.6078141117263014
2019-09-26,27004.109375,27015.0703125,26803.83984375,26891.119140625,26891.119140625,229180000,-0.29510455641840183
2019-09-27,26987.259765625,27012.5390625,26715.8203125,26820.25,26820.25,217780000,-0.2635410607286226
2019-09-30,26852.330078125,26998.859375,26852.330078125,26916.830078125,26916.830078125,222680000,0.36010133434625224
2019-10-01,26962.5390625,27046.2109375,26562.220703125,26573.0390625,26573.0390625,260110000,-1.2772344092047971
2019-10-02,26425.859375,26438.0390625,25974.119140625,26078.619140625,26078.619140625,309640000,-1.860607364901401
2019-10-03,26039.01953125,26205.19921875,25743.4609375,26201.0390625,26201.0390625,241610000,0.46942639568019473
2019-10-04,26271.69921875,26590.740234375,26271.69921875,26573.720703125,26573.720703125,221310000,1.4223925995301423
2019-10-07,26502.330078125,26655.83984375,26424.5390625,26478.01953125,26478.01953125,195200000,-0.36013463430337733
2019-10-08,26276.58984375,26421.810546875,26139.80078125,26164.0390625,26164.0390625,244590000,-1.18581553419973
2019-10-09,26308.23046875,26424.310546875,26249.75,26346.009765625,26346.009765625,190060000,0.6954992793364756
2019-10-10,26317.349609375,26603.310546875,26314.509765625,26496.669921875,26496.669921875,217680000,0.5718518955632357
2019-10-11,26694.19921875,27013.970703125,26694.19921875,26816.58984375,26816.58984375,282080000,1.2073967136937425
2019-10-14,26766.4296875,26874.330078125,26749.1796875,26787.359375,26787.359375,178620000,-0.10900143873742163
2019-10-15,26811.19921875,27120.109375,26811.19921875,27024.80078125,27024.80078125,245510000,0.8863934773339244
2019-10-16,26972.310546875,27058.33984375,26943.2890625,27001.98046875,27001.98046875,214660000,-0.08444211183911143
2019-10-17,27032.380859375,27112.16015625,26970.2890625,27025.880859375,27025.880859375,222540000,0.0885134727530934
2019-10-18,27004.490234375,27018.25,26770.130859375,26770.19921875,26770.19921875,288970000,-0.9460621911100642
2019-10-21,26852.669921875,26852.669921875,26747.619140625,26827.640625,26827.640625,241030000,0.2145722031450914
2019-10-22,26850.4296875,26946.640625,26782.609375,26788.099609375,26788.099609375,265510000,-0.14738909089214713
2019-10-23,26835.240234375,26896.890625,26745.0,26833.94921875,26833.94921875,247680000,0.17115663314524188
2019-10-24,26893.9296875,26931.779296875,26714.33984375,26805.529296875,26805.529296875,253590000,-0.10591032144885437
2019-10-25,26789.609375,27015.369140625,26765.6796875,26958.060546875,26958.060546875,274610000,0.5690290548292953
2019-10-28,27040.330078125,27167.880859375,27028.7109375,27090.720703125,27090.720703125,290770000,0.4920982947542951
2019-10-29,27061.0703125,27165.939453125,27039.759765625,27071.4609375,27071.4609375,269610000,-0.07109358896745244
2019-10-30,27110.7109375,27204.359375,26999.640625,27186.689453125,27186.689453125,231750000,0.425645722966439
2019-10-31,27188.369140625,27188.369140625,26918.2890625,27046.23046875,27046.23046875,273830000,-0.5166461500109354
2019-11-01,27142.94921875,27347.4296875,27142.94921875,27347.359375,27347.359375,270870000,1.1133858620258952
2019-11-04,27402.060546875,27517.580078125,27402.060546875,27462.109375,27462.109375,273030000,0.4196017554254361
2019-11-05,27500.23046875,27560.359375,27453.55078125,27492.630859375,27492.630859375,286350000,0.11114034962946828
2019-11-06,27502.740234375,27526.05078125,27407.810546875,27492.560546875,27492.560546875,237910000,-0.00025575035128566626
2019-11-07,27590.16015625,27774.669921875,27590.16015625,27674.80078125,27674.80078125,259020000,0.6628710849405195
2019-11-08,27686.19921875,27694.94921875,27578.970703125,27681.240234375,27681.240234375,221440000,0.02326829080323556
2019-11-11,27580.66015625,27714.390625,27517.669921875,27691.490234375,27691.490234375,202350000,0.0370286877076742
2019-11-12,27701.58984375,27770.859375,27635.3203125,27691.490234375,27691.490234375,213670000,0.0
2019-11-13,27622.0390625,27806.400390625,27587.19921875,27783.58984375,27783.58984375,278390000,0.3325917406231671
2019-11-14,27757.19921875,27800.7109375,27676.970703125,27781.9609375,27781.9609375,303970000,-0.005862835793213339
2019-11-15,27843.5390625,28004.890625,27843.5390625,28004.890625,28004.890625,283720000,0.8024260346543466
2019-11-18,27993.220703125,28040.970703125,27969.240234375,28036.220703125,28036.220703125,252320000,0.11187359573914257
2019-11-19,28079.759765625,28090.2109375,27894.51953125,27934.01953125,27934.01953125,245890000,-0.3645326271226268
2019-11-20,27879.55078125,27897.279296875,27675.279296875,27821.08984375,27821.08984375,258140000,-0.40427295962066623
2019-11-21,27820.279296875,27828.330078125,27708.33984375,27766.2890625,27766.2890625,232020000,-0.19697568124675824
2019-11-22,27831.23046875,27898.4609375,27773.98046875,27875.619140625,27875.619140625,214780000,0.3937511342581912
2019-11-25,27917.76953125,28068.689453125,27917.76953125,28066.470703125,28066.470703125,248420000,0.6846540754384955
2019-11-26,28080.75,28146.01953125,28042.2109375,28121.6796875,28121.6796875,324050000,0.19670796858990425
2019-11-27,28156.470703125,28174.970703125,28075.23046875,28164.0,28164.0,198210000,0.15048998840141437
2019-11-29,28103.16015625,28119.509765625,28042.529296875,28051.41015625,28051.41015625,120630000,-0.3997651035009264
2019-12-02,28109.740234375,28109.83984375,27782.349609375,27783.0390625,27783.0390625,236610000,-0.9567115957990646
2019-12-03,27501.98046875,27524.740234375,27325.130859375,27502.810546875,27502.810546875,275350000,-1.0086316151181496
2019-12-04,27634.630859375,27727.44921875,27612.080078125,27649.779296875,27649.779296875,218200000,0.5343772039207106
2019-12-05,27736.05078125,27745.19921875,27562.80078125,27677.7890625,27677.7890625,208600000,0.10130195009609988
2019-12-06,27839.6796875,28035.849609375,27839.6796875,28015.060546875,28015.060546875,223310000,1.218563677949125
2019-12-09,27987.05078125,28010.419921875,27906.140625,27909.599609375,27909.599609375,217000000,-0.37644372505831747
