Date,NSEI_OPEN,NSEI_HIGH,NSEI_LOW,NSEI_CLOSE,NSEI_ADJ_CLOSE,NSEI_VOLUME,NSEI_DAILY_RETURNS
2019-02-11,10930.900390625,10930.900390625,10857.099609375,10888.7998046875,10888.7998046875,286000,-0.5007475295473629
2019-02-12,10879.7001953125,10910.900390625,10823.7998046875,10831.400390625,10831.400390625,292300,-0.5271417887377283
2019-02-14,10786.099609375,10792.7001953125,10718.75,10746.0498046875,10746.0498046875,627000,-0.7879921603800577
2019-02-15,10780.25,10785.75,10620.400390625,10724.400390625,10724.400390625,521900,-0.2014639281967212
2019-02-18,10738.650390625,10759.900390625,10628.400390625,10640.9501953125,10640.9501953125,345400,-0.778133902809619
2019-02-19,10636.7001953125,10722.849609375,10585.650390625,10604.349609375,10604.349609375,291500,-0.34395975233135756
2019-02-20,10655.4501953125,10752.7001953125,10646.400390625,10735.4501953125,10735.4501953125,289200,1.236290680397767
2019-02-21,10744.099609375,10808.849609375,10721.5,10789.849609375,10789.849609375,279600,0.5067269008080633
2019-02-22,10782.7001953125,10801.5498046875,10758.400390625,10791.650390625,10791.650390625,396800,0.016689586186968697
2019-02-25,10813.25,10887.099609375,10788.0498046875,10880.099609375,10880.099609375,385900,0.8196078963680797
2019-02-26,10775.2998046875,10888.75,10729.2998046875,10835.2998046875,10835.2998046875,415000,-0.4117591409631749
2019-02-27,10881.2001953125,10939.7001953125,10751.2001953125,10806.650390625,10806.650390625,381100,-0.2644081343287419
2019-02-28,10865.7001953125,10865.7001953125,10784.849609375,10792.5,10792.5,644200,-0.13094150466157473
2019-03-01,10842.650390625,10877.900390625,10823.099609375,10863.5,10863.5,308500,0.6578642575862936
2019-03-05,10864.849609375,10994.900390625,10817.0,10987.4501953125,10987.4501953125,373200,1.1409784628572783
2019-03-06,11024.849609375,11062.2998046875,10998.849609375,11053.0,11053.0,372600,0.5965879573721855
2019-03-07,11077.9501953125,11089.0498046875,11027.099609375,11058.2001953125,11058.2001953125,321200,0.047047817900125466
2019-03-08,11038.849609375,11049.0,11008.9501953125,11035.400390625,11035.400390625,326600,-0.20618006804727917
2019-03-11,11068.75,11180.900390625,11059.849609375,11168.0498046875,11168.0498046875,352200,1.2020353532001593
2019-03-12,11231.349609375,11320.400390625,11227.0,11301.2001953125,11301.2001953125,391300,1.1922438828049886
2019-03-13,11326.2001953125,11352.2998046875,11276.599609375,11341.7001953125,11341.7001953125,383000,0.358369016565141
2019-03-14,11382.5,11383.4501953125,11313.75,11343.25,11343.25,294500,0.013664659273393553
2019-03-15,11376.849609375,11487.0,11370.7998046875,11426.849609375,11426.849609375,463700,0.7369987382364052
2019-03-18,11473.849609375,11530.150390625,11412.5,11462.2001953125,11462.2001953125,320300,0.30936423551506387
2019-03-19,11500.2998046875,11543.849609375,11451.25,11532.400390625,11532.400390625,326100,0.6124495656707252
2019-03-20,11553.349609375,11556.099609375,11503.099609375,11521.0498046875,11521.0498046875,366300,-0.09842344657688962
2019-03-22,11549.2001953125,11572.7998046875,11434.5498046875,11456.900390625,11456.900390625,386200,-0.5568018119008533
2019-03-25,11395.650390625,11395.650390625,11311.599609375,11354.25,11354.25,294500,-0.8959700017030503
2019-03-26,11375.2001953125,11496.75,11352.4501953125,11483.25,11483.25,282600,1.1361384503600025
2019-03-27,11531.4501953125,11546.2001953125,11413.0,11445.0498046875,11445.0498046875,350400,-0.33266013813597617
2019-03-28,11463.650390625,11588.5,11452.4501953125,11570.0,11570.0,527700,1.0917400749215211
2019-04-01,11665.2001953125,11738.099609375,11644.75,11669.150390625,11669.150390625,379600,0.8569610252809001
2019-04-02,11711.5498046875,11729.349609375,11655.849609375,11713.2001953125,11713.2001953125,386100,0.37748939051200914
2019-04-03,11735.2998046875,11761.0,11629.150390625,11643.9501953125,11643.9501953125,365800,-0.5912133221091298
2019-04-04,11660.2001953125,11662.5498046875,11559.2001953125,11598.0,11598.0,349000,-0.3946272059030087
2019-04-05,11638.400390625,11689.650390625,11609.5,11665.9501953125,11665.9501953125,266700,0.5858785593421345
2019-04-08,11704.349609375,11710.2998046875,11549.099609375,11604.5,11604.5,260900,-0.5267483083991831
2019-04-09,11612.0498046875,11683.900390625,11569.7001953125,11671.9501953125,11671.9501953125,300500,0.5812417192683883
2019-04-10,11646.849609375,11680.0498046875,11571.75,11584.2998046875,11584.2998046875,359900,-0.7509489773200095
2019-04-11,11592.5498046875,11606.7001953125,11550.5498046875,11596.7001953125,11596.7001953125,279800,0.10704480058416621
2019-04-12,11612.849609375,11657.349609375,11578.7998046875,11643.4501953125,11643.4501953125,246000,0.40313191867198395
2019-04-15,11667.0,11704.599609375,11648.25,11690.349609375,11690.349609375,290000,0.40279653604204935
2019-04-16,11736.2001953125,11810.9501953125,11731.5498046875,11787.150390625,11787.150390625,354300,0.8280400884877803
2019-04-18,11856.150390625,11856.150390625,11738.5,11752.7998046875,11752.7998046875,339700,-0.29142400664389223
2019-04-22,11727.0498046875,11727.0498046875,11583.9501953125,11594.4501953125,11594.4501953125,260400,-1.3473352052831178
2019-04-23,11612.9501953125,11645.9501953125,11564.7998046875,11575.9501953125,11575.9501953125,272500,-0.15955909670886115
2019-04-24,11601.5,11740.849609375,11578.849609375,11726.150390625,11726.150390625,335200,1.2975193636658888
2019-04-25,11735.7001953125,11796.75,11624.2998046875,11641.7998046875,11641.7998046875,604400,-0.7193374050953438
2019-04-26,11683.75,11762.900390625,11661.75,11754.650390625,11754.650390625,333500,0.9693568677590747
2019-04-30,11748.75,11756.25,11655.900390625,11748.150390625,11748.150390625,532600,-0.05529726349993158
2019-05-02,11725.5498046875,11789.2998046875,11699.5498046875,11724.75,11724.75,380300,-0.1991836148409698
2019-05-03,11722.599609375,11770.900390625,11699.349609375,11712.25,11712.25,305500,-0.10661208128105448
2019-05-06,11605.7998046875,11632.5498046875,11571.349609375,11598.25,11598.25,299000,-0.973339879186319
2019-05-07,11651.5,11657.0498046875,11484.4501953125,11497.900390625,11497.900390625,337500,-0.8652133673183404
2019-05-08,11478.7001953125,11479.099609375,11346.9501953125,11359.4501953125,11359.4501953125,372800,-1.2041345863927244
2019-05-09,11322.400390625,11357.599609375,11255.0498046875,11301.7998046875,11301.7998046875,373000,-0.5075103956069027
2019-05-10,11314.150390625,11345.7998046875,11251.0498046875,11278.900390625,11278.900390625,387300,-0.20261741013145596
2019-05-13,11258.7001953125,11300.2001953125,11125.599609375,11148.2001953125,11148.2001953125,357600,-1.1588026384304118
2019-05-14,11151.650390625,11294.75,11108.2998046875,11222.0498046875,11222.0498046875,398100,0.6624352638199937
2019-05-15,11271.7001953125,11286.7998046875,11136.9501953125,11157.0,11157.0,414200,-0.5796606308085428
2019-05-16,11180.349609375,11281.5498046875,11143.349609375,11257.099609375,11257.099609375,350700,0.8971910851931497
2019-05-17,11261.900390625,11426.150390625,11259.849609375,11407.150390625,11407.150390625,412100,1.3329435330307948
2019-05-20,11651.900390625,11845.2001953125,11591.7001953125,11828.25,11828.25,452100,3.6915407876193296
2019-05-21,11863.650390625,11883.5498046875,11682.7998046875,11709.099609375,11709.099609375,381000,-1.0073374389702572
2019-05-22,11727.9501953125,11784.7998046875,11682.400390625,11737.900390625,11737.900390625,355900,0.24596922232125173
2019-05-23,11901.2998046875,12041.150390625,11614.5,11657.0498046875,11657.0498046875,569000,-0.6887993870017373
2019-05-24,11748.0,11859.0,11658.099609375,11844.099609375,11844.099609375,374600,1.6046067214389392
2019-05-27,11855.5,11957.150390625,11812.400390625,11924.75,11924.75,348400,0.6809330661248669
2019-05-28,11958.349609375,11958.5498046875,11864.900390625,11928.75,11928.75,598300,0.03354368016101894
2019-05-29,11905.7998046875,11931.900390625,11836.7998046875,11861.099609375,11861.099609375,318100,-0.5671205333752538
2019-05-30,11865.2998046875,11968.5498046875,11859.400390625,11945.900390625,11945.900390625,421200,0.7149487319284775
2019-05-31,11999.7998046875,12039.25,11829.4501953125,11922.7998046875,11922.7998046875,438900,-0.19337668306382838
2019-06-03,11953.75,12103.0498046875,11920.099609375,12088.5498046875,12088.5498046875,315300,1.3901936014629301
2019-06-04,12052.650390625,12095.2001953125,12005.849609375,12021.650390625,12021.650390625,289200,-0.5534114111566901
2019-06-06,12039.7998046875,12039.7998046875,11830.25,11843.75,11843.75,415200,-1.4798333410505293
2019-06-07,11865.2001953125,11897.5,11769.5,11870.650390625,11870.650390625,302500,0.22712730870713127
2019-06-10,11934.900390625,11975.0498046875,11871.75,11922.7001953125,11922.7001953125,303300,0.43847475053773177
2019-06-11,11959.849609375,12000.349609375,11904.349609375,11965.599609375,11965.599609375,332200,0.35981290613484873
2019-06-12,11962.4501953125,11962.4501953125,11866.349609375,11906.2001953125,11906.2001953125,283700,-0.49641819885031246
2019-06-13,11873.900390625,11931.349609375,11817.0498046875,11914.0498046875,11914.0498046875,447900,0.06592875347493088
2019-06-14,11910.099609375,11911.849609375,11797.7001953125,11823.2998046875,11823.2998046875,390300,-0.7617057296864349
2019-06-17,11844.0,11844.0498046875,11657.75,11672.150390625,11672.150390625,295500,-1.2784029548381648
2019-06-18,11677.0498046875,11727.2001953125,11641.150390625,11691.5,11691.5,365500,0.1657758744313398
2019-06-19,11744.4501953125,11802.5,11625.099609375,11691.4501953125,11691.4501953125,446900,-0.0004259905700743083
2019-06-20,11653.650390625,11843.5,11635.0498046875,11831.75,11831.75,442000,1.2000205478679637
2019-06-21,11827.599609375,11827.9501953125,11705.099609375,11724.099609375,11724.099609375,468400,-0.9098433505187353
2019-06-24,11725.7998046875,11754.0,11670.2001953125,11699.650390625,11699.650390625,277600,-0.2085381356743965
2019-06-25,11681.0,11814.400390625,11651.0,11796.4501953125,11796.4501953125,300500,0.8273734808782462
2019-06-26,11768.150390625,11871.849609375,11757.5498046875,11847.5498046875,11847.5498046875,327900,0.4331778503613437
2019-06-27,11860.849609375,11911.150390625,11821.0498046875,11841.5498046875,11841.5498046875,480200,-0.05064338279993086
2019-06-28,11861.150390625,11871.7001953125,11775.5,11788.849609375,11788.849609375,303900,-0.44504474652159454
2019-07-01,11839.900390625,11884.650390625,11830.7998046875,11865.599609375,11865.599609375,278400,0.6510389269786421
2019-07-02,11890.2998046875,11917.4501953125,11814.7001953125,11910.2998046875,11910.2998046875,363200,0.3767209141051886
2019-07-03,11932.150390625,11945.2001953125,11887.0498046875,11916.75,11916.75,340500,0.054156447933917384
2019-07-04,11928.7998046875,11969.25,11923.650390625,11946.75,11946.75,333600,0.25174649128327786
2019-07-05,11964.75,11981.75,11797.900390625,11811.150390625,11811.150390625,530700,-1.1350334557515662
2019-07-08,11770.400390625,11771.900390625,11523.2998046875,11558.599609375,11558.599609375,464000,-2.138240331360608
2019-07-09,11531.599609375,11582.5498046875,11461.0,11555.900390625,11555.900390625,442500,-0.023352472109261502
2019-07-10,11536.150390625,11593.7001953125,11475.650390625,11498.900390625,11498.900390625,337600,-0.4932545113165099
2019-07-11,11561.4501953125,11599.0,11519.5,11582.900390625,11582.900390625,317300,0.7305046321514741
2019-07-12,11601.150390625,11639.5498046875,11538.599609375,11552.5,11552.5,359400,-0.26245922523520093
2019-07-15,11614.75,11618.400390625,11532.2998046875,11588.349609375,11588.349609375,368800,0.31031905972733753
2019-07-16,11596.650390625,11670.0498046875,11573.9501953125,11662.599609375,11662.599609375,480200,0.6407297199588324
2019-07-17,11670.75,11706.650390625,11651.150390625,11687.5,11687.5,464800,0.21350634900458854
2019-07-18,11675.599609375,11677.150390625,11582.400390625,11596.900390625,11596.900390625,498300,-0.7751838235294128
2019-07-19,11627.9501953125,11640.349609375,11399.2998046875,11419.25,11419.25,446000,-1.531878214359883
2019-07-22,11392.849609375,11398.150390625,11301.25,11346.2001953125,11346.2001953125,516000,-0.6397075524881224
2019-07-23,11372.25,11398.150390625,11302.7998046875,11331.0498046875,11331.0498046875,458900,-0.13352832106081625
2019-07-24,11322.4501953125,11359.75,11229.7998046875,11271.2998046875,11271.2998046875,413200,-0.5273121293252303
2019-07-25,11290.400390625,11361.400390625,11239.349609375,11252.150390625,11252.150390625,553700,-0.16989534831232112
2019-07-26,11247.4501953125,11307.599609375,11210.0498046875,11284.2998046875,11284.2998046875,522700,0.28571795564771296
2019-07-29,11307.5,11310.9501953125,11152.400390625,11189.2001953125,11189.2001953125,482900,-0.8427603929443195
2019-07-30,11213.7001953125,11267.4501953125,11072.650390625,11085.400390625,11085.400390625,479100,-0.9276785013729971
2019-07-31,11034.0498046875,11145.2998046875,10999.400390625,11118.0,11118.0,536700,0.294076968140633
2019-08-01,11060.2001953125,11076.75,10881.0,10980.0,10980.0,499900,-1.2412304371289817
2019-08-02,10930.2998046875,11080.150390625,10848.9501953125,10997.349609375,10997.349609375,547400,0.15801101434427256
2019-08-05,10895.7998046875,10895.7998046875,10782.599609375,10862.599609375,10862.599609375,506600,-1.225295228271439
2019-08-06,10815.400390625,11018.5498046875,10813.7998046875,10948.25,10948.25,517900,0.7884888857643269
2019-08-07,10958.099609375,10975.650390625,10835.900390625,10855.5,10855.5,548500,-0.847167355513434
2019-08-08,10899.2001953125,11058.0498046875,10842.9501953125,11032.4501953125,11032.4501953125,482500,1.6300510829763803
2019-08-09,11087.900390625,11181.4501953125,11062.7998046875,11109.650390625,11109.650390625,538100,0.6997556657477588
2019-08-13,11139.400390625,11145.900390625,10901.599609375,10925.849609375,10925.849609375,624600,-1.654424529912324
2019-08-14,11003.25,11078.150390625,10935.599609375,11029.400390625,11029.400390625,511500,0.9477595331455646
2019-08-16,11043.650390625,11068.650390625,10924.2998046875,11047.7998046875,11047.7998046875,470900,0.16682152620135504
2019-08-19,11094.7998046875,11146.900390625,11037.849609375,11053.900390625,11053.900390625,369500,0.055219917498061655
2019-08-20,11063.900390625,11076.2998046875,10985.2998046875,11017.0,11017.0,444700,-0.33382235519596737
2019-08-21,11018.150390625,11034.2001953125,10906.650390625,10918.7001953125,10918.7001953125,557900,-0.8922556475220111
2019-08-22,10905.2998046875,10908.25,10718.2998046875,10741.349609375,10741.349609375,668200,-1.6242829527789215
2019-08-23,10699.599609375,10862.5498046875,10637.150390625,10829.349609375,10829.349609375,667100,0.8192639025843995
2019-08-26,11000.2998046875,11070.2998046875,10756.5498046875,11057.849609375,11057.849609375,684100,2.1100066785376237
2019-08-27,11106.5498046875,11141.75,11049.5,11105.349609375,11105.349609375,685600,0.42955910667956676
2019-08-28,11101.2998046875,11129.650390625,10987.650390625,11046.099609375,11046.099609375,550000,-0.5335266523260329
2019-08-29,10996.0498046875,11021.099609375,10922.400390625,10948.2998046875,10948.2998046875,649900,-0.8853786236410199
2019-08-30,10987.7998046875,11042.599609375,10874.7998046875,11023.25,11023.25,628200,0.6845829640179435
2019-09-03,10960.9501953125,10967.5,10772.7001953125,10797.900390625,10797.900390625,483000,-2.044311880570615
2019-09-04,10790.400390625,10858.75,10746.349609375,10844.650390625,10844.650390625,508800,0.43295454031591074
2019-09-05,10860.9501953125,10920.099609375,10816.0,10847.900390625,10847.900390625,595700,0.029968693161475102
2019-09-06,10883.7998046875,10957.0498046875,10867.4501953125,10946.2001953125,10946.2001953125,497200,0.9061643373168504
2019-09-09,10936.7001953125,11028.849609375,10889.7998046875,11003.0498046875,11003.0498046875,412500,0.5193547382711383
2019-09-11,11028.5,11054.7998046875,11011.650390625,11035.7001953125,11035.7001953125,687100,0.29673946046386845
2019-09-12,11058.2998046875,11081.75,10964.9501953125,10982.7998046875,10982.7998046875,551400,-0.479356902496042
2019-09-13,10986.7998046875,11084.4501953125,10945.75,11075.900390625,11075.900390625,624300,0.8476944640087414
2019-09-16,10994.849609375,11052.7001953125,10968.2001953125,11003.5,11003.5,434500,-0.6536749886833726
2019-09-17,11000.099609375,11000.099609375,10796.5,10817.599609375,10817.599609375,482000,-1.689465993774708
2019-09-18,10872.7998046875,10885.150390625,10804.849609375,10840.650390625,10840.650390625,519200,0.21308591630644358
