Date,N225_OPEN,N225_HIGH,N225_LOW,N225_CLOSE,N225_ADJ_CLOSE,N225_VOLUME,N225_DAILY_RETURNS
2018-12-11,21273.0390625,21279.01953125,21062.310546875,21148.01953125,21148.01953125,87500000,-0.33686217276561736
2018-12-12,21348.400390625,21631.470703125,21320.720703125,21602.75,21602.75,89600000,2.150227202495514
2018-12-13,21755.130859375,21871.33984375,21675.66015625,21816.189453125,21816.189453125,79200000,0.9880198267581575
2018-12-14,21638.9609375,21751.310546875,21353.939453125,21374.830078125,21374.830078125,102800000,-2.0230818766417413
2018-12-17,21391.73046875,21563.26953125,21363.669921875,21506.880859375,21506.880859375,63400000,0.6177863438790121
2018-12-18,21275.509765625,21330.359375,21101.439453125,21115.44921875,21115.44921875,80500000,-1.8200297996925574
2018-12-19,21107.169921875,21168.619140625,20880.73046875,20987.919921875,20987.919921875,81300000,-0.6039620353506692
2018-12-20,20779.9296875,20841.33984375,20282.9296875,20392.580078125,20392.580078125,96300000,-2.836583358265521
2018-12-21,20310.5,20334.73046875,20006.669921875,20166.189453125,20166.189453125,116600000,-1.1101617555634768
2018-12-25,19785.4296875,19785.4296875,19117.9609375,19155.740234375,19155.740234375,0,-5.010610562291518
2018-12-26,19302.58984375,19530.349609375,18948.580078125,19327.060546875,19327.060546875,79900000,0.8943549578552146
2018-12-27,19706.189453125,20211.5703125,19701.759765625,20077.619140625,20077.619140625,93000000,3.883459628688124
2018-12-28,19957.880859375,20084.380859375,19900.0390625,20014.76953125,20014.76953125,70600000,-0.31303317855965185
2019-01-04,19655.130859375,19692.580078125,19241.369140625,19561.9609375,19561.9609375,91600000,-2.2623722598604457
2019-01-07,19944.609375,20266.220703125,19920.80078125,20038.970703125,20038.970703125,81500000,2.438455772143877
2019-01-08,20224.669921875,20347.919921875,20106.359375,20204.0390625,20204.0390625,86400000,0.823736716922574
2019-01-09,20366.30078125,20494.349609375,20331.19921875,20427.060546875,20427.060546875,72800000,1.103846036354894
2019-01-10,20270.880859375,20345.919921875,20101.9296875,20163.80078125,20163.80078125,73700000,-1.2887794845513167
2019-01-11,20296.44921875,20389.890625,20294.740234375,20359.69921875,20359.69921875,77700000,0.9715352756418882
2019-01-15,20264.8203125,20571.279296875,20204.4296875,20555.2890625,20555.2890625,78300000,0.9606715779468589
2019-01-16,20575.720703125,20580.25,20323.3203125,20442.75,20442.75,69500000,-0.5474944290874029
2019-01-17,20544.23046875,20571.75,20342.4609375,20402.26953125,20402.26953125,63600000,-0.1980187046752513
2019-01-18,20472.810546875,20682.119140625,20454.130859375,20666.0703125,20666.0703125,64700000,1.2929972366355624
2019-01-21,20848.380859375,20892.6796875,20678.259765625,20719.330078125,20719.330078125,61200000,0.25771597995960516
2019-01-22,20770.060546875,20805.9296875,20558.30078125,20622.91015625,20622.91015625,57100000,-0.4653621594493451
2019-01-23,20453.439453125,20686.2890625,20438.220703125,20593.720703125,20593.720703125,0,-0.1415389627547503
2019-01-24,20506.240234375,20620.720703125,20467.58984375,20574.630859375,20574.630859375,61400000,-0.09269740046101704
2019-01-25,20598.640625,20844.310546875,20598.640625,20773.560546875,20773.560546875,68400000,0.9668688048872331
2019-01-28,20746.2890625,20759.48046875,20624.55078125,20649.0,20649.0,56800000,-0.5996109650723169
2019-01-29,20555.439453125,20673.66015625,20406.220703125,20664.640625,20664.640625,63100000,0.07574519347184339
2019-01-30,20701.619140625,20706.26953125,20527.529296875,20556.5390625,20556.5390625,72100000,-0.5231233606318719
2019-01-31,20832.91015625,20869.419921875,20682.91015625,20773.490234375,20773.490234375,75700000,1.0553876370695603
2019-02-01,20797.029296875,20929.630859375,20741.98046875,20788.390625,20788.390625,82200000,0.0717279111833724
2019-02-04,20831.900390625,20922.580078125,20823.6796875,20883.76953125,20883.76953125,66600000,0.458808514668263
2019-02-05,20960.470703125,20981.23046875,20823.1796875,20844.44921875,20844.44921875,65500000,-0.1882816818159272
2019-02-06,20928.869140625,20971.66015625,20860.990234375,20874.060546875,20874.060546875,68900000,0.14205857787004117
2019-02-07,20812.220703125,20844.76953125,20665.509765625,20751.279296875,20751.279296875,70600000,-0.5882001239015389
2019-02-08,20510.5,20562.390625,20315.310546875,20333.169921875,20333.169921875,86200000,-2.014860717830369
2019-02-12,20442.55078125,20885.880859375,20428.5703125,20864.2109375,20864.2109375,84100000,2.611698115273664
2019-02-13,21029.9296875,21213.740234375,20992.880859375,21144.48046875,21144.48046875,78600000,1.343302807326685
2019-02-14,21147.890625,21235.619140625,21102.16015625,21139.7109375,21139.7109375,64500000,-0.022556861858347155
2019-02-15,21051.509765625,21051.509765625,20853.330078125,20900.630859375,20900.630859375,65600000,-1.130952446946154
2019-02-18,21217.3203125,21306.359375,21189.970703125,21281.849609375,21281.849609375,61800000,1.8239581023412166
2019-02-19,21256.580078125,21344.169921875,21217.16015625,21302.650390625,21302.650390625,53600000,0.09773953689080628
2019-02-20,21346.0390625,21494.849609375,21315.390625,21431.490234375,21431.490234375,59700000,0.6048066385518913
2019-02-21,21422.310546875,21553.349609375,21318.740234375,21464.23046875,21464.23046875,68400000,0.15276695188692901
2019-02-22,21376.359375,21451.23046875,21348.669921875,21425.509765625,21425.509765625,52400000,-0.18039641896956393
2019-02-25,21567.66015625,21590.029296875,21505.0703125,21528.23046875,21528.23046875,51800000,0.47943178131426567
2019-02-26,21556.01953125,21610.880859375,21405.83984375,21449.390625,21449.390625,56400000,-0.36621608944795714
2019-02-27,21504.609375,21578.810546875,21492.650390625,21556.509765625,21556.509765625,67700000,0.4994041206007438
2019-02-28,21536.55078125,21536.55078125,21364.08984375,21385.16015625,21385.16015625,71500000,-0.7948856806505922
2019-03-01,21490.01953125,21641.580078125,21490.01953125,21602.689453125,21602.689453125,62600000,1.017197417674831
2019-03-04,21812.810546875,21860.390625,21740.919921875,21822.0390625,21822.0390625,59100000,1.0153810239736938
2019-03-05,21712.80078125,21798.380859375,21659.0390625,21726.279296875,21726.279296875,59200000,-0.4388213463954349
2019-03-06,21659.029296875,21684.599609375,21550.44921875,21596.810546875,21596.810546875,57100000,-0.5959085227198679
2019-03-07,21456.880859375,21472.16015625,21402.119140625,21456.009765625,21456.009765625,75200000,-0.6519517358565374
2019-03-08,21339.169921875,21359.3203125,20993.0703125,21025.560546875,21025.560546875,99800000,-2.0061941780042836
2019-03-11,21062.75,21145.939453125,20938.0,21125.08984375,21125.08984375,55600000,0.4733728580177843
2019-03-12,21361.609375,21568.48046875,21348.810546875,21503.689453125,21503.689453125,67800000,1.7921798779332088
2019-03-13,21425.76953125,21474.169921875,21198.990234375,21290.240234375,21290.240234375,66200000,-0.992616728470197
2019-03-14,21474.580078125,21522.75,21287.01953125,21287.01953125,21287.01953125,64100000,-0.01512760349129394
2019-03-15,21376.73046875,21521.6796875,21374.849609375,21450.849609375,21450.849609375,83200000,0.7696243144066806
2019-03-18,21576.359375,21612.669921875,21500.3203125,21584.5,21584.5,55200000,0.6230540657307548
2019-03-19,21558.4296875,21585.55078125,21425.7890625,21566.849609375,21566.849609375,59900000,-0.0817734514350521
2019-03-20,21548.650390625,21614.169921875,21499.16015625,21608.919921875,21608.919921875,65300000,0.1950693460657904
2019-03-22,21713.259765625,21713.259765625,21542.029296875,21627.33984375,21627.33984375,78900000,0.08524221451879921
2019-03-25,21267.41015625,21275.4296875,20911.5703125,20977.109375,20977.109375,77700000,-3.0065207901096014
2019-03-26,21174.33984375,21460.990234375,21174.33984375,21428.390625,21428.390625,101300000,2.151303317976816
2019-03-27,21353.609375,21388.58984375,21242.51953125,21378.73046875,21378.73046875,76000000,-0.23174935121847984
2019-03-28,21191.3203125,21191.3203125,20974.189453125,21033.759765625,21033.759765625,71100000,-1.6136164101477224
2019-03-29,21228.509765625,21267.25,21149.419921875,21205.810546875,21205.810546875,61600000,0.8179744523429289
2019-04-01,21500.890625,21682.939453125,21471.119140625,21509.029296875,21509.029296875,77400000,1.4298852162700548
2019-04-02,21744.640625,21744.640625,21490.560546875,21505.310546875,21505.310546875,71000000,-0.017289250708030224
2019-04-03,21563.640625,21722.720703125,21489.94921875,21713.2109375,21713.2109375,68500000,0.9667397742145534
2019-04-04,21724.689453125,21787.599609375,21662.900390625,21724.94921875,21724.94921875,57900000,0.05406054997478815
2019-04-05,21743.140625,21839.1796875,21731.33984375,21807.5,21807.5,58500000,0.3799814693180137
2019-04-08,21900.55078125,21900.55078125,21740.529296875,21761.650390625,21761.650390625,54600000,-0.21024697638427625
2019-04-09,21750.2890625,21811.880859375,21698.419921875,21802.58984375,21802.58984375,54300000,0.18812660064899678
2019-04-10,21579.6796875,21687.5703125,21571.669921875,21687.5703125,21687.5703125,58700000,-0.5275498556561287
2019-04-11,21662.650390625,21721.419921875,21627.869140625,21711.380859375,21711.380859375,61200000,0.10978890918580397
2019-04-12,21782.349609375,21878.779296875,21698.7109375,21870.560546875,21870.560546875,61600000,0.7331624300223494
2019-04-15,22122.970703125,22211.029296875,22102.9296875,22169.109375,22169.109375,66100000,1.365071679279195
2019-04-16,22108.150390625,22261.330078125,22095.3203125,22221.66015625,22221.66015625,57300000,0.2370450718659045
2019-04-17,22236.41015625,22345.189453125,22185.869140625,22277.970703125,22277.970703125,75400000,0.25340387027368294
2019-04-18,22274.130859375,22305.630859375,22058.390625,22090.119140625,22090.119140625,67300000,-0.8432166690732323
2019-04-19,22238.0703125,22250.369140625,22162.23046875,22200.560546875,22200.560546875,0,0.49995840016494597
2019-04-22,22188.619140625,22280.189453125,22099.380859375,22217.900390625,22217.900390625,42900000,0.07810543212811716
2019-04-23,22241.740234375,22268.369140625,22119.939453125,22259.740234375,22259.740234375,52000000,0.18831592101140604
2019-04-24,22356.830078125,22362.919921875,22125.48046875,22200.0,22200.0,67900000,-0.26837794936503956
2019-04-25,22183.3203125,22334.689453125,22155.23046875,22307.580078125,22307.580078125,63300000,0.48459494650900936
2019-04-26,22167.48046875,22270.2890625,22073.099609375,22258.73046875,22258.73046875,71900000,-0.218982109237853
2019-05-07,22184.400390625,22190.490234375,21875.109375,21923.720703125,21923.720703125,90700000,-1.5050713071679267
2019-05-08,21628.0390625,21639.119140625,21514.849609375,21602.58984375,21602.58984375,85700000,-1.464764415326758
2019-05-09,21492.91015625,21559.759765625,21315.0703125,21402.130859375,21402.130859375,96900000,-0.9279395934696066
2019-05-10,21431.810546875,21584.08984375,21175.330078125,21344.919921875,21344.919921875,98500000,-0.26731421219649
2019-05-13,21180.740234375,21277.66015625,21127.9296875,21191.279296875,21191.279296875,74500000,-0.7197994912248151
2019-05-14,20870.76953125,21077.48046875,20751.44921875,21067.23046875,21067.23046875,90200000,-0.585376778754898
2019-05-15,21112.849609375,21191.529296875,20968.080078125,21188.560546875,21188.560546875,84100000,0.5759185019833302
2019-05-16,21153.19921875,21153.19921875,20951.669921875,21062.98046875,21062.98046875,82500000,-0.5926786666191064
2019-05-17,21246.859375,21398.849609375,21199.98046875,21250.08984375,21250.08984375,75800000,0.8883328514575739
2019-05-20,21305.970703125,21430.060546875,21282.650390625,21301.73046875,21301.73046875,65100000,0.24301367843482247
2019-05-21,21211.259765625,21318.80078125,21160.4296875,21272.44921875,21272.44921875,70100000,-0.13745948970181887
2019-05-22,21373.51953125,21404.5390625,21266.98046875,21283.369140625,21283.369140625,64500000,0.051333637056583115
2019-05-23,21180.240234375,21209.560546875,21072.720703125,21151.140625,21151.140625,63900000,-0.621276240389057
2019-05-24,20980.7890625,21117.220703125,20922.0,21117.220703125,21117.220703125,67700000,-0.1603692324512629
2019-05-27,21148.4609375,21232.380859375,21113.759765625,21182.580078125,21182.580078125,41600000,0.30950746747808733
2019-05-28,21187.169921875,21297.69921875,21177.26953125,21260.140625,21260.140625,98500000,0.36615250167326696
2019-05-29,21055.419921875,21071.73046875,20884.609375,21003.369140625,21003.369140625,70000000,-1.2077600468599958
2019-05-30,20881.5,20942.529296875,20809.2890625,20942.529296875,20942.529296875,58700000,-0.2896670688528835
2019-05-31,20785.2109375,20823.099609375,20581.580078125,20601.189453125,20601.189453125,79100000,-1.6298883430519218
2019-06-03,20327.869140625,20438.029296875,20305.740234375,20410.880859375,20410.880859375,67400000,-0.9237747858346745
2019-06-04,20435.859375,20464.5703125,20289.640625,20408.5390625,20408.5390625,69200000,-0.011473276881746042
2019-06-05,20667.890625,20800.640625,20646.150390625,20776.099609375,20776.099609375,72300000,1.8010135157120688
2019-06-06,20745.83984375,20842.279296875,20745.83984375,20774.0390625,20774.0390625,59600000,-0.00991787156271462
2019-06-07,20859.779296875,20907.76953125,20816.580078125,20884.7109375,20884.7109375,50700000,0.5327412481849869
2019-06-10,21095.400390625,21166.119140625,21077.94921875,21134.419921875,21134.419921875,58200000,1.1956544915669776
2019-06-11,21099.5390625,21227.1796875,21066.619140625,21204.279296875,21204.279296875,52100000,0.3305478705270426
2019-06-12,21130.390625,21259.69921875,21118.75,21129.720703125,21129.720703125,56500000,-0.3516205040790421
2019-06-13,21040.91015625,21111.23046875,20932.130859375,21032.0,21032.0,65700000,-0.4624798618873771
2019-06-14,21049.41015625,21119.73046875,20971.1796875,21116.890625,21116.890625,60400000,0.4036260222518129
2019-06-17,21094.9609375,21185.25,21044.619140625,21124.0,21124.0,49100000,0.03366677001008789
2019-06-18,21111.76953125,21153.650390625,20924.189453125,20972.7109375,20972.7109375,54600000,-0.7161951453323212
2019-06-19,21223.169921875,21358.720703125,21213.4296875,21333.869140625,21333.869140625,64100000,1.7220387207036447
2019-06-20,21417.740234375,21491.390625,21377.26953125,21462.859375,21462.859375,55700000,0.6046265378527593
2019-06-21,21487.669921875,21497.8203125,21221.69921875,21258.640625,21258.640625,89000000,-0.951498336879919
2019-06-24,21223.560546875,21317.859375,21185.669921875,21285.990234375,21285.990234375,43200000,0.12865173205307556
2019-06-25,21238.0703125,21313.76953125,21114.470703125,21193.810546875,21193.810546875,53900000,-0.43305332044707434
2019-06-26,21067.6796875,21129.640625,21035.83984375,21086.58984375,21086.58984375,50300000,-0.5059057354875218
2019-06-27,21156.880859375,21338.169921875,21123.970703125,21338.169921875,21338.169921875,61300000,1.1930809106128093
2019-06-28,21282.220703125,21324.9296875,21199.849609375,21275.919921875,21275.919921875,62100000,-0.291730735240725
2019-07-01,21566.26953125,21758.33984375,21559.169921875,21729.970703125,21729.970703125,66900000,2.1341064589323056
2019-07-02,21699.4296875,21784.220703125,21697.310546875,21754.26953125,21754.26953125,54700000,0.11182172519683675
2019-07-03,21684.0703125,21708.720703125,21566.650390625,21638.16015625,21638.16015625,55000000,-0.5337314352624412
2019-07-04,21740.9296875,21755.630859375,21672.5,21702.44921875,21702.44921875,37800000,0.2971096527420336
2019-07-05,21703.609375,21746.380859375,21647.73046875,21746.380859375,21746.380859375,44800000,0.20242710941142938
2019-07-08,21665.7890625,21672.650390625,21499.5703125,21534.349609375,21534.349609375,51900000,-0.97501856226615
2019-07-09,21598.150390625,21687.2890625,21508.220703125,21565.150390625,21565.150390625,53900000,0.14303093340970463
2019-07-10,21499.4609375,21601.859375,21488.220703125,21533.48046875,21533.48046875,58900000,-0.14685694883337375
2019-07-11,21547.189453125,21649.9296875,21532.5703125,21643.529296875,21643.529296875,49600000,0.5110591772876871
2019-07-12,21720.140625,21720.140625,21589.830078125,21685.900390625,21685.900390625,45400000,0.1957679506369603
2019-07-16,21644.380859375,21655.51953125,21514.890625,21535.25,21535.25,49800000,-0.6946928092048554
2019-07-17,21474.630859375,21488.26953125,21380.55078125,21469.1796875,21469.1796875,53300000,-0.30680076850744253
2019-07-18,21336.80078125,21347.83984375,20993.439453125,21046.240234375,21046.240234375,70200000,-1.9699842252065558
2019-07-19,21146.5,21474.30078125,21121.900390625,21466.990234375,21466.990234375,57900000,1.9991694255812265
2019-07-22,21394.75,21445.029296875,21317.849609375,21416.7890625,21416.7890625,46900000,-0.23385286585081433
2019-07-23,21425.439453125,21686.529296875,21411.9296875,21620.880859375,21620.880859375,48100000,0.9529523603160284
2019-07-24,21726.98046875,21744.880859375,21677.7109375,21709.5703125,21709.5703125,51100000,0.41020277435432906
2019-07-25,21715.94921875,21823.0703125,21715.689453125,21756.55078125,21756.55078125,46900000,0.21640441553534284
2019-07-26,21700.19921875,21709.740234375,21590.66015625,21658.150390625,21658.150390625,47600000,-0.4522793691627003
2019-07-29,21627.55078125,21652.94921875,21518.69921875,21616.80078125,21616.80078125,47000000,-0.19091939352724463
2019-07-30,21681.8203125,21792.98046875,21665.859375,21709.310546875,21709.310546875,54500000,0.4279530840902268
2019-07-31,21526.380859375,21589.109375,21476.0703125,21521.529296875,21521.529296875,76500000,-0.864980256257053
2019-08-01,21361.580078125,21556.689453125,21288.900390625,21540.990234375,21540.990234375,75700000,0.09042543971458095
2019-08-02,21211.060546875,21211.060546875,20960.08984375,21087.16015625,21087.16015625,91500000,-2.1068208712187286
2019-08-05,20909.98046875,20941.830078125,20514.189453125,20720.2890625,20720.2890625,85800000,-1.7397842622315474
2019-08-06,20325.51953125,20607.830078125,20110.759765625,20585.310546875,20585.310546875,89700000,-0.6514316244230711
2019-08-07,20548.0703125,20570.189453125,20406.51953125,20516.560546875,20516.560546875,73600000,-0.33397601577809244
2019-08-08,20529.2890625,20682.240234375,20462.98046875,20593.349609375,20593.349609375,64800000,0.3742784387497977
2019-08-09,20758.150390625,20782.060546875,20676.919921875,20684.8203125,20684.8203125,63700000,0.4441759347559415
2019-08-13,20432.6796875,20503.380859375,20369.26953125,20455.439453125,20455.439453125,72900000,-1.1089332946072727
2019-08-14,20669.990234375,20697.419921875,20581.169921875,20655.130859375,20655.130859375,60900000,0.9762264296868661
2019-08-15,20324.25,20419.880859375,20184.849609375,20405.650390625,20405.650390625,68200000,-1.207837754447172
2019-08-16,20323.970703125,20465.7109375,20300.349609375,20418.810546875,20418.810546875,58400000,0.06449270666739615
2019-08-19,20590.470703125,20633.900390625,20502.66015625,20563.16015625,20563.16015625,50600000,0.7069442612419596
2019-08-20,20605.349609375,20684.060546875,20582.009765625,20677.220703125,20677.220703125,50100000,0.5546839396683545
2019-08-21,20489.970703125,20626.05078125,20482.619140625,20618.5703125,20618.5703125,53000000,-0.28364735989946377
2019-08-22,20706.0703125,20731.189453125,20584.2890625,20628.009765625,20628.009765625,54600000,0.045781317433424285
2019-08-23,20579.98046875,20719.310546875,20579.98046875,20710.91015625,20710.91015625,50700000,0.4018826419364352
2019-08-26,20325.439453125,20329.009765625,20173.759765625,20261.0390625,20261.0390625,69900000,-2.172145455491925
2019-08-27,20467.220703125,20529.939453125,20439.919921875,20456.080078125,20456.080078125,60800000,0.9626407363578338
2019-08-28,20474.310546875,20511.2109375,20433.310546875,20479.419921875,20479.419921875,51500000,0.11409734250580339
2019-08-29,20500.5,20520.6796875,20361.119140625,20460.9296875,20460.9296875,55100000,-0.09028690483195989
2019-08-30,20641.490234375,20748.349609375,20633.30078125,20704.369140625,20704.369140625,72000000,1.1897770865891832
2019-09-02,20625.75,20667.560546875,20614.2890625,20620.189453125,20620.189453125,42400000,-0.40657934046793853
2019-09-03,20581.580078125,20662.23046875,20578.01953125,20625.16015625,20625.16015625,0,0.024106001238743957
2019-09-04,20578.669921875,20694.349609375,20554.16015625,20649.140625,20649.140625,51500000,0.11626803655502282
2019-09-05,20800.2890625,21164.609375,20787.9296875,21085.939453125,21085.939453125,83000000,2.115336594667605
2019-09-06,21201.830078125,21241.2890625,21145.810546875,21199.5703125,21199.5703125,71100000,0.5388939849116259
2019-09-09,21214.560546875,21333.509765625,21182.259765625,21318.419921875,21318.419921875,57800000,0.5606227278338816
2019-09-10,21363.5703125,21438.349609375,21350.349609375,21392.099609375,21392.099609375,92400000,0.345615143007838
2019-09-11,21466.66015625,21619.2109375,21437.8203125,21597.759765625,21597.759765625,110100000,0.9613836883962001
2019-09-12,21761.08984375,21825.919921875,21743.9609375,21759.609375,21759.609375,96000000,0.7493814688716016
2019-09-13,21907.830078125,22019.66015625,21820.939453125,21988.2890625,21988.2890625,116300000,1.0509365474305588
2019-09-17,21947.58984375,22041.080078125,21878.630859375,22001.3203125,22001.3203125,81500000,0.059264501949019
2019-09-18,22014.650390625,22027.859375,21942.029296875,21960.7109375,21960.7109375,69400000,-0.1845769909405326
2019-09-19,22064.4609375,22255.560546875,22003.30078125,22044.44921875,22044.44921875,78200000,0.38130951902384247
2019-09-20,22130.740234375,22204.75,22047.900390625,22079.08984375,22079.08984375,85000000,0.15713989792285332
2019-09-24,22095.349609375,22168.740234375,22077.939453125,22098.83984375,22098.83984375,68400000,0.08945115102012569
2019-09-25,21961.8203125,22036.48046875,21906.0,22020.150390625,22020.150390625,61600000,-0.35607956653550543
2019-09-26,22160.51953125,22184.91015625,21986.240234375,22048.240234375,22048.240234375,81600000,0.12756426841644686
2019-09-27,21934.9296875,21955.7890625,21733.689453125,21878.900390625,21878.900390625,76400000,-0.7680424466982472
2019-09-30,21793.830078125,21811.98046875,21666.599609375,21755.83984375,21755.83984375,69900000,-0.5624622109789867
2019-10-01,21831.439453125,21938.76953125,21811.98046875,21885.240234375,21885.240234375,62300000,0.5947846258951728
2019-10-02,21744.619140625,21795.009765625,21725.23046875,21778.609375,21778.609375,63300000,-0.4872272738752792
2019-10-03,21422.220703125,21437.740234375,21277.359375,21341.740234375,21341.740234375,67700000,-2.0059551696009037
2019-10-04,21316.1796875,21410.19921875,21276.009765625,21410.19921875,21410.19921875,57700000,0.3207750803035925
2019-10-07,21445.73046875,21475.279296875,21328.259765625,21375.25,21375.25,47400000,-0.16323630804608857
2019-10-08,21494.48046875,21629.240234375,21483.1796875,21587.779296875,21587.779296875,60800000,0.99427747921077
2019-10-09,21359.83984375,21467.76953125,21359.83984375,21456.380859375,21456.380859375,55400000,-0.6086704690325462
2019-10-10,21456.26953125,21601.4609375,21308.880859375,21551.98046875,21551.98046875,59900000,0.44555328320072807
2019-10-11,21749.9296875,21820.76953125,21658.26953125,21798.869140625,21798.869140625,67400000,1.1455498126169195
2019-10-15,22063.7109375,22219.630859375,22049.7109375,22207.2109375,22207.2109375,74500000,1.87322468078861
2019-10-16,22479.5703125,22615.470703125,22434.349609375,22472.919921875,22472.919921875,78700000,1.1964986738893568
2019-10-17,22451.150390625,22522.390625,22424.919921875,22451.859375,22451.859375,57800000,-0.09371522235745999
2019-10-18,22528.560546875,22649.849609375,22466.259765625,22492.6796875,22492.6796875,59200000,0.18181261435057383
2019-10-21,22541.220703125,22581.279296875,22515.73046875,22548.900390625,22548.900390625,48400000,0.24995111256682634
2019-10-23,22619.76953125,22648.810546875,22457.890625,22625.380859375,22625.380859375,68000000,0.33917604594944084
2019-10-24,22725.439453125,22780.990234375,22704.330078125,22750.599609375,22750.599609375,61300000,0.5534437222439736
2019-10-25,22753.240234375,22819.919921875,22715.130859375,22799.810546875,22799.810546875,57200000,0.21630611212428708
2019-10-28,22854.439453125,22896.220703125,22830.5703125,22867.26953125,22867.26953125,48100000,0.29587519701670395
2019-10-29,22950.7890625,23008.4296875,22935.349609375,22974.130859375,22974.130859375,72900000,0.4673112720299466
2019-10-30,22953.169921875,22961.23046875,22827.9296875,22843.119140625,22843.119140625,101600000,-0.5702575629603746
2019-10-31,22910.099609375,22988.80078125,22875.5,22927.0390625,22927.0390625,78300000,0.36737505661279535
2019-11-01,22730.490234375,22852.720703125,22705.599609375,22850.76953125,22850.76953125,65400000,-0.33266193267297295
2019-11-05,23118.7890625,23328.51953125,23090.939453125,23251.990234375,23251.990234375,102100000,1.755830159576477
2019-11-06,23343.509765625,23352.560546875,23246.5703125,23303.8203125,23303.8203125,77400000,0.2229059861223126
2019-11-07,23283.140625,23336.0,23253.3203125,23330.3203125,23330.3203125,70900000,0.11371526060808268
2019-11-08,23550.0390625,23591.08984375,23313.41015625,23391.869140625,23391.869140625,94600000,0.2638147582226802
2019-11-11,23422.130859375,23471.8203125,23323.01953125,23331.83984375,23331.83984375,61500000,-0.25662462676292463
2019-11-12,23336.369140625,23545.69921875,23312.25,23520.009765625,23520.009765625,63000000,0.8064941433472361
2019-11-13,23439.25,23452.630859375,23270.9296875,23319.869140625,23319.869140625,63400000,-0.8509376781488887
2019-11-14,23325.5,23360.060546875,23062.16015625,23141.55078125,23141.55078125,79900000,-0.7646627787647242
2019-11-15,23160.529296875,23340.76953125,23121.58984375,23303.3203125,23303.3203125,72200000,0.6990436067969563
2019-11-18,23304.25,23420.619140625,23271.2890625,23416.759765625,23416.759765625,57300000,0.48679523605976716
2019-11-19,23366.359375,23389.529296875,23244.9296875,23292.650390625,23292.650390625,64200000,-0.5300023412384669
2019-11-20,23176.490234375,23303.169921875,23086.119140625,23148.5703125,23148.5703125,65700000,-0.6185645502282178
2019-11-21,23071.490234375,23108.080078125,22726.7109375,23038.580078125,23038.580078125,69800000,-0.47514914696743515
2019-11-22,23030.330078125,23219.509765625,23030.330078125,23112.880859375,23112.880859375,55600000,0.32250590530338297
2019-11-25,23292.849609375,23347.1796875,23255.390625,23292.810546875,23292.810546875,50300000,0.7784823042819244
2019-11-26,23451.400390625,23608.060546875,23350.099609375,23373.3203125,23373.3203125,94300000,0.34564212619589973
2019-11-27,23452.849609375,23507.8203125,23418.23046875,23437.76953125,23437.76953125,52200000,0.2757383969770544
2019-11-28,23458.880859375,23482.3203125,23367.330078125,23409.140625,23409.140625,44800000,-0.12214859529114941
2019-11-29,23497.439453125,23498.76953125,23273.369140625,23293.91015625,23293.91015625,52100000,-0.49224561719680704
2019-12-02,23388.630859375,23562.05078125,23378.400390625,23529.5,23529.5,47700000,1.0113795501473177
2019-12-03,23231.140625,23388.1796875,23186.83984375,23379.810546875,23379.810546875,58800000,-0.6361777901145338
2019-12-04,23186.740234375,23203.76953125,23044.779296875,23135.23046875,23135.23046875,58100000,-1.0461165954900875
2019-12-05,23292.69921875,23363.439453125,23259.8203125,23300.08984375,23300.08984375,61400000,0.7125901564831283
2019-12-06,23347.669921875,23412.48046875,23338.400390625,23354.400390625,23354.400390625,54400000,0.23309157706774553
2019-12-09,23544.310546875,23544.310546875,23360.009765625,23430.69921875,23430.69921875,55800000,0.3267000087727734
2019-12-10,23372.390625,23449.470703125,23336.9296875,23410.189453125,23410.189453125,52800000,-0.08753373270476983
2019-12-11,23421.140625,23438.4296875,23333.630859375,23391.859375,23391.859375,61300000,-0.07829957190950143
2019-12-12,23449.279296875,23468.150390625,23360.4296875,23424.810546875,23424.810546875,56300000,0.1408659796844347
2019-12-13,23810.560546875,24050.0390625,23775.73046875,24023.099609375,24023.099609375,115500000,2.554082823008419
2019-12-16,23955.19921875,24036.30078125,23950.05078125,23952.349609375,23952.349609375,53300000,-0.29450820731056204
2019-12-17,24091.119140625,24091.119140625,23996.509765625,24066.119140625,24066.119140625,64000000,0.4749827599605183
2019-12-18,24023.26953125,24046.08984375,23919.359375,23934.4296875,23934.4296875,66300000,-0.547198542297167
2019-12-19,23911.4609375,23945.529296875,23835.2890625,23864.849609375,23864.849609375,55600000,-0.29071124331547793
2019-12-20,23893.44921875,23908.76953125,23746.630859375,23816.630859375,23816.630859375,70300000,-0.20204925146922736
2019-12-23,23921.2890625,23923.08984375,23810.8203125,23821.109375,23821.109375,45200000,0.018804152658891127
2019-12-24,23839.1796875,23853.560546875,23796.349609375,23830.580078125,23830.580078125,37900000,0.03975760732175537
2019-12-25,23813.58984375,23824.849609375,23782.869140625,23782.869140625,23782.869140625,31600000,-0.200208880117847
2019-12-26,23787.69921875,23931.509765625,23775.400390625,23924.919921875,23924.919921875,40300000,0.5972819360442694
2019-12-27,23953.75,23967.1796875,23837.720703125,23837.720703125,23837.720703125,44800000,-0.3644702637866426
2019-12-30,23770.9296875,23782.490234375,23656.619140625,23656.619140625,23656.619140625,41600000,-0.7597268411499547
2020-01-06,23319.759765625,23365.359375,23148.529296875,23204.859375,23204.859375,72800000,-1.9096548113639922
