Date,HSI_OPEN,HSI_HIGH,HSI_LOW,HSI_CLOSE,HSI_ADJ_CLOSE,HSI_VOLUME,HSI_DAILY_RETURNS
2018-12-06,26349.419921875,26381.119140625,26016.08984375,26156.380859375,26156.380859375,2123180600,-2.473179530306424
2018-12-07,26249.810546875,26280.66015625,26055.779296875,26063.759765625,26063.759765625,2726993500,-0.3541051579266985
2018-12-10,25794.94921875,25845.33984375,25570.890625,25752.380859375,25752.380859375,1544284600,-1.1946814621145774
2018-12-11,25623.400390625,25861.73046875,25623.400390625,25771.669921875,25771.669921875,1190934600,0.07490205509670389
2018-12-12,26054.009765625,26238.73046875,26013.359375,26186.7109375,26186.7109375,1429660600,1.6104544908543739
2018-12-13,26417.890625,26581.9296875,26314.76953125,26524.349609375,26524.349609375,1747235100,1.2893512006179275
2018-12-14,26219.0,26219.0,26061.470703125,26094.7890625,26094.7890625,1344364100,-1.619495117509584
2018-12-17,26178.0390625,26186.30078125,26002.30078125,26087.98046875,26087.98046875,1036879300,-0.026091775387382388
2018-12-18,25903.98046875,26152.880859375,25713.5,25814.25,25814.25,1449449300,-1.0492589454284995
2018-12-19,25860.6796875,25925.990234375,25784.08984375,25865.390625,25865.390625,1430181500,0.1981100554925952
2018-12-20,25723.529296875,25859.8203125,25416.880859375,25623.529296875,25623.529296875,1717860300,-0.9350770364597971
2018-12-21,25512.30078125,25805.609375,25313.75,25753.419921875,25753.419921875,1935298900,0.5069193376723513
2018-12-24,25515.400390625,25651.380859375,25421.4296875,25651.380859375,25651.380859375,1074120100,-0.39621558150158
2018-12-27,25818.810546875,25920.630859375,25446.80078125,25478.880859375,25478.880859375,1313061500,-0.6724784172270182
2018-12-28,25502.33984375,25600.25,25416.359375,25504.19921875,25504.19921875,1224894400,0.09936998220110294
2018-12-31,25732.51953125,25916.23046875,25682.66015625,25845.69921875,25845.69921875,826507300,1.338995186913916
2019-01-02,25824.439453125,25824.439453125,25055.26953125,25130.349609375,25130.349609375,1666316400,-2.767770387330215
2019-01-03,25077.6796875,25262.2109375,24896.869140625,25064.359375,25064.359375,1481291700,-0.26259178802026106
2019-01-04,24946.119140625,25626.029296875,24924.73046875,25626.029296875,25626.029296875,1708572100,2.2409107429062214
2019-01-07,26015.83984375,26043.640625,25753.4609375,25835.69921875,25835.69921875,1447090300,0.8181912205203368
2019-01-08,25852.5,25960.890625,25688.5,25875.44921875,25875.44921875,1578205700,0.15385687711966245
2019-01-09,26237.2890625,26597.0703125,26192.650390625,26462.3203125,26462.3203125,2680892000,2.268061469343441
2019-01-10,26391.779296875,26588.2109375,26212.33984375,26521.4296875,26521.4296875,1939043900,0.223371852135279
2019-01-11,26692.01953125,26692.01953125,26494.859375,26667.26953125,26667.26953125,1799353900,0.5498943513544408
2019-01-14,26559.6796875,26575.330078125,26195.779296875,26298.330078125,26298.330078125,1426017400,-1.3834916720388613
2019-01-15,26518.619140625,26838.55078125,26427.44921875,26830.2890625,26830.2890625,1822902000,2.022786172333757
2019-01-16,26702.9296875,26903.779296875,26567.51953125,26902.099609375,26902.099609375,1714886500,0.2676473097539933
2019-01-17,26953.2109375,27012.189453125,26703.310546875,26755.630859375,26755.630859375,1860541000,-0.5444509987204027
2019-01-18,26993.439453125,27116.650390625,26915.080078125,27090.810546875,27090.810546875,1692701900,1.2527444755897177
2019-01-21,27134.26953125,27323.609375,27084.30078125,27196.5390625,27196.5390625,1640014700,0.39027446388899545
2019-01-22,27189.400390625,27223.69921875,26854.66015625,27005.44921875,27005.44921875,1578449700,-0.7026255925831504
2019-01-23,26879.91015625,27131.220703125,26879.91015625,27008.19921875,27008.19921875,1381999400,0.010183129996188534
2019-01-24,27075.369140625,27120.98046875,26889.7890625,27120.98046875,27120.98046875,1323732100,0.4175815243605774
2019-01-25,27282.880859375,27569.189453125,27217.75,27569.189453125,27569.189453125,2264965800,1.652628248051169
2019-01-28,27695.810546875,27790.220703125,27462.369140625,27576.9609375,27576.9609375,1705146300,0.02818902016765712
2019-01-29,27397.5390625,27575.369140625,27328.169921875,27531.6796875,27531.6796875,1821838000,-0.16419956536408709
2019-01-30,27571.41015625,27642.849609375,27369.75,27642.849609375,27642.849609375,1821894600,0.4037891009079031
2019-01-31,27842.05078125,28010.900390625,27773.98046875,27942.470703125,27942.470703125,2225282600,1.0839008929397265
2019-02-01,28193.279296875,28193.279296875,27802.5,27930.740234375,27930.740234375,1669716900,-0.041980785717310454
2019-02-04,27985.419921875,28005.150390625,27847.4296875,27990.2109375,27990.2109375,808061300,0.21292204440686024
2019-02-08,27708.130859375,28008.8203125,27534.19921875,27946.3203125,27946.3203125,1527669600,-0.1568070533587762
2019-02-11,27927.44921875,28143.83984375,27847.849609375,28143.83984375,28143.83984375,1384082500,0.7067818912876778
2019-02-12,28093.310546875,28219.58984375,27983.48046875,28171.330078125,28171.330078125,1492521500,0.09767762511305733
2019-02-13,28184.869140625,28533.359375,28160.4609375,28497.58984375,28497.58984375,1930777700,1.158126949349625
2019-02-14,28396.400390625,28476.650390625,28275.1796875,28432.05078125,28432.05078125,1433724900,-0.22998107159006853
2019-02-15,28241.439453125,28256.689453125,27845.869140625,27900.83984375,27900.83984375,1781495400,-1.8683525208470608
2019-02-18,28186.75,28412.080078125,28186.75,28347.009765625,28347.009765625,1549943500,1.5991272104124432
2019-02-19,28440.490234375,28488.970703125,28208.869140625,28228.130859375,28228.130859375,1653127000,-0.419370181309775
2019-02-20,28404.6796875,28599.76953125,28357.30078125,28514.05078125,28514.05078125,1928707100,1.0128900255542028
2019-02-21,28450.0,28759.349609375,28364.849609375,28629.919921875,28629.919921875,1814520300,0.40635804962931843
2019-02-22,28478.9609375,28816.30078125,28430.19921875,28816.30078125,28816.30078125,1706490600,0.6510002818156391
2019-02-25,28975.51953125,29009.98046875,28763.4609375,28959.30078125,28959.30078125,3517972400,0.49624690235412494
2019-02-26,28971.23046875,28971.23046875,28700.009765625,28772.060546875,28772.060546875,2758187900,-0.6465633814481841
2019-02-27,28833.16015625,29014.189453125,28701.470703125,28757.439453125,28757.439453125,2378404200,-0.050816985200552445
2019-02-28,28719.7109375,28917.490234375,28571.130859375,28633.1796875,28633.1796875,2086693500,-0.43209606970587844
2019-03-01,28716.599609375,28860.19921875,28663.7109375,28812.169921875,28812.169921875,1927040400,0.6251147666046286
2019-03-04,28855.109375,29241.80078125,28760.669921875,28959.58984375,28959.58984375,2682948700,0.5116585188645439
2019-03-05,28823.16015625,29025.7890625,28734.810546875,28961.599609375,28961.599609375,1951621500,0.006939896717605976
2019-03-06,29003.25,29122.810546875,28938.390625,29037.599609375,29037.599609375,1794494900,0.262416444619995
2019-03-07,28965.419921875,29007.0703125,28772.44921875,28779.44921875,28779.44921875,1691993300,-0.8890211108966928
2019-03-08,28409.140625,28533.759765625,28201.08984375,28228.419921875,28228.419921875,2998999600,-1.9146624130527146
2019-03-11,28265.849609375,28512.26953125,28240.779296875,28503.30078125,28503.30078125,1525534800,0.9737734529093656
2019-03-12,28760.26953125,28941.08984375,28734.08984375,28920.869140625,28920.869140625,1918047200,1.4649824684504154
2019-03-13,28924.279296875,28924.279296875,28690.369140625,28807.44921875,28807.44921875,1183090900,-0.3921732826337454
2019-03-14,28891.060546875,28932.470703125,28696.310546875,28851.390625,28851.390625,1390223200,0.15253487358888318
2019-03-15,28843.859375,29204.73046875,28828.259765625,29012.259765625,29012.259765625,1974569100,0.5575784637763981
2019-03-18,29112.439453125,29409.009765625,29034.130859375,29409.009765625,29409.009765625,1887811300,1.367525326207386
2019-03-19,29419.140625,29486.150390625,29319.509765625,29466.279296875,29466.279296875,1747657200,0.19473464664878648
2019-03-20,29357.189453125,29435.810546875,29251.25,29320.970703125,29320.970703125,1580528500,-0.4931351945931306
2019-03-21,29387.75,29446.76953125,29051.849609375,29071.560546875,29071.560546875,1750672700,-0.8506203930807033
2019-03-22,29173.330078125,29243.099609375,28847.33984375,29113.359375,29113.359375,1740699100,0.1437791000507227
2019-03-25,28501.369140625,28702.240234375,28463.109375,28523.349609375,28523.349609375,2091121900,-2.026594588502384
2019-03-26,28677.759765625,28701.599609375,28435.060546875,28566.91015625,28566.91015625,1406624800,0.1527189038859733
2019-03-27,28564.7109375,28781.630859375,28551.650390625,28728.25,28728.25,1475536600,0.5647787697988127
2019-03-28,28663.19921875,28816.58984375,28558.80078125,28775.2109375,28775.2109375,1582079600,0.16346605693002836
2019-03-29,28812.640625,29100.689453125,28761.880859375,29051.359375,29051.359375,2695223000,0.9596747634615044
2019-04-01,29383.720703125,29612.369140625,29383.720703125,29562.01953125,29562.01953125,2475412300,1.7577840322661409
2019-04-02,29736.990234375,29736.990234375,29534.419921875,29624.669921875,29624.669921875,1858466500,0.2119286558172062
2019-04-03,29785.26953125,29999.33984375,29715.76953125,29986.390625,29986.390625,2019434600,1.221011758372037
2019-04-04,29950.419921875,30050.91015625,29765.55078125,29936.3203125,29936.3203125,1854467500,-0.16697678999171295
2019-04-08,30119.580078125,30185.060546875,29913.619140625,30077.150390625,30077.150390625,2321011600,0.47043215951358963
2019-04-09,30065.990234375,30222.01953125,30018.98046875,30157.490234375,30157.490234375,2049354000,0.26711255124436395
2019-04-10,30052.26953125,30139.609375,29892.619140625,30119.560546875,30119.560546875,1814064400,-0.12577202945345256
2019-04-11,30138.140625,30184.609375,29783.669921875,29839.44921875,29839.44921875,1897154200,-0.9299980578702738
2019-04-12,29806.349609375,29909.759765625,29694.849609375,29909.759765625,29909.759765625,1560692000,0.2356295062940328
2019-04-15,30119.849609375,30280.119140625,29810.720703125,29810.720703125,29810.720703125,2010638200,-0.3311262386461067
2019-04-16,29754.30078125,30142.859375,29665.109375,30129.869140625,30129.869140625,2546181500,1.0705827634235776
2019-04-17,30160.689453125,30178.580078125,30004.970703125,30124.6796875,30124.6796875,2035147300,-0.017223616540718023
2019-04-18,30088.650390625,30101.830078125,29896.859375,29963.259765625,29963.259765625,1569930600,-0.5358394630233354
2019-04-23,29782.94921875,30055.939453125,29755.869140625,29963.240234375,29963.240234375,2006226400,-6.518399584543033e-05
2019-04-24,30112.189453125,30112.189453125,29682.869140625,29805.830078125,29805.830078125,1748986700,-0.5253442385360296
2019-04-25,29667.51953125,29849.69921875,29535.19921875,29549.80078125,29549.80078125,1644483200,-0.8589906612361142
2019-04-26,29513.080078125,29672.7890625,29504.140625,29605.009765625,29605.009765625,1411001700,0.18683369401946148
2019-04-29,29730.849609375,29917.109375,29639.380859375,29892.810546875,29892.810546875,1250717200,0.9721354038672692
2019-04-30,29828.150390625,29855.759765625,29620.44921875,29699.109375,29699.109375,1359023200,-0.6479858144193495
2019-05-02,29643.05078125,29967.740234375,29643.05078125,29944.1796875,29944.1796875,1298906600,0.8251773122405215
2019-05-03,29818.48046875,30081.55078125,29678.859375,30081.55078125,30081.55078125,1217388500,0.4587572449257893
2019-05-06,29342.380859375,29384.009765625,28956.470703125,29209.8203125,29209.8203125,2934065800,-2.8978907207581672
2019-05-07,29313.580078125,29480.0390625,29156.44921875,29363.01953125,29363.01953125,1997665400,0.524478470291867
2019-05-08,28987.08984375,29252.0,28945.91015625,29003.19921875,29003.19921875,2182802000,-1.2254199950963995
2019-05-09,28839.349609375,28891.109375,28281.98046875,28311.0703125,28311.0703125,2907223700,-2.386388139562734
2019-05-10,28462.33984375,28833.44921875,28203.220703125,28550.240234375,28550.240234375,2421480000,0.844792935184091
2019-05-14,27951.119140625,28205.9609375,27925.619140625,28122.01953125,28122.01953125,2875261200,-1.4998847631741308
2019-05-15,28171.3203125,28441.490234375,28171.3203125,28268.7109375,28268.7109375,2244890100,0.5216247221754289
2019-05-16,28117.48046875,28379.369140625,28050.779296875,28275.0703125,28275.0703125,2372367500,0.022496161972362927
2019-05-17,28428.0,28428.0,27909.73046875,27946.4609375,27946.4609375,1922181900,-1.162187649290214
2019-05-20,27959.23046875,27999.599609375,27699.23046875,27787.609375,27787.609375,2260468500,-0.5684138784344039
2019-05-21,27671.400390625,27915.16015625,27598.060546875,27657.240234375,27657.240234375,2229189200,-0.4691628519230995
2019-05-22,27753.5390625,27828.810546875,27640.619140625,27705.939453125,27705.939453125,1705803400,0.1760812660168254
2019-05-23,27505.529296875,27523.859375,27169.669921875,27267.130859375,27267.130859375,2219416000,-1.583806946854882
2019-05-24,27368.6796875,27457.58984375,27291.939453125,27353.9296875,27353.9296875,1677043500,0.3183276912141819
2019-05-27,27239.080078125,27371.349609375,27105.220703125,27288.08984375,27288.08984375,1264256500,-0.24069610656375362
2019-05-28,27274.830078125,27490.55078125,27230.08984375,27390.810546875,27390.810546875,3043711500,0.3764305369601706
2019-05-29,27226.94921875,27429.369140625,27178.7109375,27235.7109375,27235.7109375,2236869000,-0.5662468772494766
2019-05-30,27319.25,27319.25,27020.73046875,27114.880859375,27114.880859375,1884022200,-0.44364576493809427
2019-05-31,27002.9609375,27155.359375,26850.26953125,26901.08984375,26901.08984375,1829465900,-0.7884637839044029
2019-06-03,26909.7109375,26968.099609375,26735.48046875,26893.859375,26893.859375,1716241600,-0.026877977033634703
2019-06-04,26994.080078125,26994.080078125,26671.900390625,26761.51953125,26761.51953125,1527666000,-0.4920820098918921
2019-06-05,27116.080078125,27119.48046875,26803.66015625,26895.439453125,26895.439453125,1894174900,0.5004197228734242
2019-06-06,26935.869140625,26984.01953125,26837.669921875,26965.279296875,26965.279296875,1601926500,0.25967169590859207
2019-06-10,27206.609375,27606.419921875,27155.029296875,27578.640625,27578.640625,2272329600,2.2746336923574306
2019-06-11,27677.060546875,27857.849609375,27577.91015625,27789.33984375,27789.33984375,1824700000,0.7639942142724898
2019-06-12,27603.119140625,27603.119140625,27222.029296875,27308.4609375,27308.4609375,1866884200,-1.7304437923096327
2019-06-13,27217.720703125,27294.7109375,26825.349609375,27294.7109375,27294.7109375,1846303100,-0.05035069545468174
2019-06-14,27180.740234375,27275.880859375,27051.75,27118.349609375,27118.349609375,2031083500,-0.6461373726537545
2019-06-17,27252.44921875,27503.099609375,27227.16015625,27227.16015625,27227.16015625,1487266700,0.40124324836265934
2019-06-18,27289.69921875,27584.119140625,27201.01953125,27498.76953125,27498.76953125,1550614700,0.9975677721852039
2019-06-19,28224.869140625,28224.869140625,28022.490234375,28202.140625,28202.140625,2076060300,2.557827516430078
2019-06-20,28308.849609375,28563.080078125,28258.01953125,28550.4296875,28550.4296875,1820185000,1.234973852272958
2019-06-21,28581.509765625,28581.509765625,28359.25,28473.7109375,28473.7109375,2171897300,-0.26871311864560266
2019-06-24,28400.630859375,28634.48046875,28358.060546875,28513.0,28513.0,1338833200,0.13798363896522226
2019-06-25,28447.9609375,28470.099609375,28066.130859375,28185.98046875,28185.98046875,1851984100,-1.1469137980920974
2019-06-26,28046.16015625,28267.98046875,27985.98046875,28221.98046875,28221.98046875,1431402200,0.12772307154584883
2019-06-27,28352.939453125,28621.419921875,28287.33984375,28621.419921875,28621.419921875,1679897500,1.4153487689047672
2019-06-28,28632.58984375,28632.58984375,28416.9609375,28542.619140625,28542.619140625,1486688000,-0.27532100596369125
2019-07-02,28904.0390625,28959.060546875,28768.5390625,28875.560546875,28875.560546875,2110432700,1.1664711097802538
2019-07-03,28781.970703125,28891.890625,28721.2109375,28855.140625,28855.140625,1291301500,-0.07071697133584909
2019-07-04,28891.970703125,29007.98046875,28776.48046875,28795.76953125,28795.76953125,928449700,-0.20575569019601891
2019-07-05,28785.529296875,28880.580078125,28714.919921875,28774.830078125,28774.830078125,846919500,-0.07271711597176544
2019-07-08,28513.140625,28541.099609375,28194.0703125,28331.689453125,28331.689453125,1250874300,-1.5400286423824294
2019-07-09,28299.73046875,28312.970703125,28080.73046875,28116.279296875,28116.279296875,1218475000,-0.7603152526657442
2019-07-10,28245.08984375,28311.779296875,28144.869140625,28204.689453125,28204.689453125,1013012100,0.31444472192245776
2019-07-11,28347.859375,28582.689453125,28347.859375,28431.80078125,28431.80078125,1067070900,0.8052254165125561
2019-07-12,28401.869140625,28603.869140625,28399.66015625,28471.619140625,28471.619140625,1204492700,0.14004867184234104
2019-07-15,28303.359375,28567.25,28071.189453125,28554.880859375,28554.880859375,1317116400,0.29243759667745284
2019-07-16,28583.9296875,28634.650390625,28489.41015625,28619.619140625,28619.619140625,1024681900,0.22671529105240396
2019-07-17,28463.76953125,28593.169921875,28377.33984375,28593.169921875,28593.169921875,950441100,-0.0924163896802388
2019-07-18,28393.0390625,28511.650390625,28376.5,28461.66015625,28461.66015625,925037300,-0.4599341940201951
2019-07-19,28585.150390625,28809.58984375,28551.19921875,28765.400390625,28765.400390625,1261012300,1.0671908550222042
2019-07-22,28612.279296875,28649.439453125,28303.55078125,28371.259765625,28371.259765625,1104886500,-1.3701899492018055
2019-07-23,28392.0390625,28489.2890625,28313.7890625,28466.48046875,28466.48046875,950029300,0.3356238105449716
2019-07-24,28578.140625,28764.5,28515.919921875,28524.0390625,28524.0390625,1075821900,0.2021977877215475
2019-07-25,28575.490234375,28628.509765625,28517.009765625,28594.30078125,28594.30078125,974264600,0.24632457765201288
2019-07-26,28406.0703125,28487.640625,28338.30078125,28397.740234375,28397.740234375,1320699900,-0.6874116222624682
2019-07-29,28262.80078125,28302.66015625,27945.41015625,28106.41015625,28106.41015625,1563572300,-1.0258917636423392
2019-07-30,28059.8203125,28274.650390625,28059.8203125,28146.5,28146.5,1147561000,0.14263594506425115
2019-07-31,27931.279296875,27939.720703125,27701.439453125,27777.75,27777.75,1287084400,-1.3101096051018724
2019-08-01,27582.2109375,27754.0390625,27495.890625,27565.69921875,27565.69921875,1736444000,-0.7633835758835805
2019-08-02,26950.529296875,27043.4609375,26868.9609375,26918.580078125,26918.580078125,2317609200,-2.3475520627636914
2019-08-05,26480.470703125,26502.609375,26086.859375,26151.3203125,26151.3203125,2120745300,-2.8502980595492167
2019-08-06,25472.4296875,26042.23046875,25397.349609375,25976.240234375,25976.240234375,2751867000,-0.6694884848368998
2019-08-07,25977.720703125,26025.439453125,25738.80078125,25997.029296875,25997.029296875,1671335000,0.08003106805460902
2019-08-08,25999.44921875,26317.419921875,25999.44921875,26120.76953125,26120.76953125,1658129900,0.4759783626118841
2019-08-09,26278.919921875,26313.779296875,25939.30078125,25939.30078125,25939.30078125,1357616900,-0.6947297237276939
2019-08-12,25869.48046875,26069.23046875,25824.720703125,25824.720703125,25824.720703125,1200393600,-0.44172385019654037
2019-08-13,25536.619140625,25616.7109375,25270.91015625,25281.30078125,25281.30078125,1979089800,-2.1042625324859454
2019-08-14,25711.099609375,25717.98046875,25197.380859375,25302.279296875,25302.279296875,1915522900,0.08298036484166715
2019-08-15,24945.740234375,25552.130859375,24899.9296875,25495.4609375,25495.4609375,2145864600,0.763495013071247
2019-08-16,25484.9609375,25798.109375,25314.26953125,25734.220703125,25734.220703125,2022477500,0.9364795020192052
2019-08-19,25994.80078125,26356.220703125,25994.80078125,26291.83984375,26291.83984375,2144882700,2.1668390391836656
2019-08-20,26256.5390625,26347.23046875,26149.400390625,26231.5390625,26231.5390625,1822936100,-0.22935169850555326
2019-08-21,26160.5390625,26318.130859375,26075.91015625,26270.0390625,26270.0390625,1701479200,0.14676988608357533
2019-08-22,26272.91015625,26288.240234375,25977.669921875,26048.720703125,26048.720703125,1780728400,-0.8424744205688173
2019-08-23,26057.880859375,26241.220703125,25940.439453125,26179.330078125,26179.330078125,1621440900,0.5014041821421733
2019-08-26,25322.0,25692.279296875,25249.509765625,25680.330078125,25680.330078125,2475604900,-1.9060839162456489
2019-08-27,25715.98046875,25764.609375,25581.73046875,25664.0703125,25664.0703125,2214167200,-0.06331603050091505
2019-08-28,25767.080078125,25830.640625,25596.080078125,25615.48046875,25615.48046875,1462114400,-0.18933023155852657
2019-08-29,25606.330078125,25714.779296875,25372.490234375,25703.5,25703.5,1784869100,0.34361850583821685
2019-08-30,26011.640625,26011.640625,25536.150390625,25724.73046875,25724.73046875,2017892000,0.08259757912345567
2019-09-02,25627.830078125,25662.310546875,25502.69921875,25626.55078125,25626.55078125,1295066700,-0.38165487338833737
2019-09-03,25546.3203125,25736.05078125,25498.109375,25527.849609375,25527.849609375,1149210200,-0.38515199613682327
2019-09-04,25675.16015625,26654.2109375,25675.16015625,26523.23046875,26523.23046875,2688524600,3.8991958766846135
2019-09-05,26512.859375,26697.849609375,26283.119140625,26515.529296875,26515.529296875,1996619100,-0.02903557273716828
2019-09-06,26773.130859375,26790.7890625,26563.169921875,26690.759765625,26690.759765625,1895344700,0.6608597806518235
2019-09-09,26743.359375,26807.859375,26609.650390625,26681.400390625,26681.400390625,1700948300,-0.035065974450276816
2019-09-10,26831.98046875,26870.76953125,26634.470703125,26683.6796875,26683.6796875,1738020300,0.008542643345665901
2019-09-11,26790.640625,27159.509765625,26705.630859375,27159.060546875,27159.060546875,2072246200,1.7815416199801426
2019-09-12,27283.98046875,27283.98046875,26967.25,27087.630859375,27087.630859375,1337046900,-0.26300500113660696
2019-09-13,27154.509765625,27366.44921875,27074.5390625,27352.689453125,27352.689453125,1176496300,0.9785226147168258
2019-09-16,27212.890625,27212.890625,26976.30078125,27124.55078125,27124.55078125,2189101500,-0.8340630352491218
2019-09-17,26942.9609375,26951.83984375,26694.369140625,26790.240234375,26790.240234375,1850715100,-1.232501690336174
2019-09-18,26838.4296875,26891.16015625,26730.630859375,26754.119140625,26754.119140625,1372644100,-0.13482930139481208
2019-09-19,26820.73046875,26820.73046875,26372.08984375,26468.94921875,26468.94921875,1330417000,-1.0658916497160331
2019-09-20,26532.880859375,26564.359375,26410.41015625,26435.669921875,26435.669921875,1972985800,-0.12572957316879796
2019-09-23,26463.619140625,26483.029296875,26186.009765625,26222.400390625,26222.400390625,1285452900,-0.8067491078541655
2019-09-24,26300.2109375,26391.98046875,26207.26953125,26281.0,26281.0,2089366000,0.2234715682090993
2019-09-25,26162.7109375,26190.560546875,25917.6796875,25945.349609375,25945.349609375,1762622300,-1.2771598897492464
2019-09-26,26075.150390625,26099.640625,25917.580078125,26041.9296875,26041.9296875,1700238600,0.37224427336335353
2019-09-27,25977.98046875,26017.4609375,25840.66015625,25954.810546875,25954.810546875,984279500,-0.3345341212053765
2019-09-30,25844.7109375,26161.69921875,25786.2890625,26092.26953125,26092.26953125,1343934800,0.5296088912949193
2019-10-02,25901.470703125,26092.619140625,25778.220703125,26042.689453125,26042.689453125,1202153800,-0.1900182660064087
2019-10-03,25831.439453125,26192.869140625,25809.470703125,26110.310546875,26110.310546875,1142351000,0.2596548020576517
2019-10-04,26169.509765625,26169.509765625,25612.490234375,25821.029296875,25821.029296875,1137243700,-1.1079196070098885
2019-10-08,25848.73046875,26180.029296875,25761.5,25893.400390625,25893.400390625,1779110400,0.28027966243298064
2019-10-09,25736.880859375,25866.83984375,25656.66015625,25682.810546875,25682.810546875,1588334500,-0.8132954365709599
2019-10-10,25625.5703125,25809.580078125,25521.94921875,25707.9296875,25707.9296875,1434231600,0.0978052638715532
2019-10-11,25986.8203125,26393.009765625,25976.0703125,26308.439453125,26308.439453125,2030977900,2.3358931385166537
2019-10-14,26520.9296875,26636.9296875,26386.41015625,26521.849609375,26521.849609375,2096251800,0.8111851583984864
2019-10-15,26609.130859375,26609.130859375,26433.4296875,26503.9296875,26503.9296875,1569211500,-0.06756663708954447
2019-10-16,26553.900390625,26698.560546875,26432.4296875,26664.279296875,26664.279296875,1689389100,0.6050031495919095
2019-10-17,26809.0390625,26956.8203125,26729.509765625,26848.490234375,26848.490234375,1403839300,0.6908528651722756
2019-10-18,26910.55078125,26985.080078125,26650.130859375,26719.580078125,26719.580078125,1541856100,-0.48013931183717995
2019-10-21,26715.220703125,26818.439453125,26658.3203125,26725.6796875,26725.6796875,1045151500,0.02282823815780155
2019-10-22,26813.810546875,26844.2890625,26698.30078125,26786.19921875,26786.19921875,1496851400,0.22644711737043188
2019-10-23,26771.98046875,26818.990234375,26491.7109375,26566.73046875,26566.73046875,1270778600,-0.8193351666195836
2019-10-24,26651.029296875,26810.4296875,26592.1796875,26797.94921875,26797.94921875,1496729000,0.8703319750692717
2019-10-25,26795.640625,26795.640625,26621.1796875,26667.390625,26667.390625,1151226200,-0.4871962129798013
2019-10-28,26770.109375,27005.6796875,26762.69921875,26891.259765625,26891.259765625,1476176200,0.8394864865973295
2019-10-29,27027.560546875,27027.560546875,26729.060546875,26786.759765625,26786.759765625,1515348700,-0.38860209938391677
2019-10-30,26766.98046875,26809.529296875,26602.94921875,26667.7109375,26667.7109375,1554112000,-0.44443161161199507
2019-10-31,26708.44921875,27009.5,26708.44921875,26906.720703125,26906.720703125,1907594000,0.8962515237440405
2019-11-01,26806.439453125,27102.419921875,26800.5703125,27100.759765625,27100.759765625,1421451500,0.7211546313685924
2019-11-04,27299.880859375,27547.30078125,27299.4609375,27547.30078125,27547.30078125,1777502800,1.6477066306878951
2019-11-05,27601.099609375,27733.0703125,27463.330078125,27683.400390625,27683.400390625,1748633300,0.49405787687060165
2019-11-06,27636.330078125,27750.91015625,27547.76953125,27688.640625,27688.640625,1316670900,0.018929157188263268
2019-11-07,27690.599609375,27900.80078125,27534.91015625,27847.23046875,27847.23046875,1353594600,0.5727613930125885
2019-11-08,27894.560546875,27894.560546875,27582.2890625,27651.140625,27651.140625,1491797400,-0.7041628213981688
2019-11-11,27361.41015625,27361.41015625,26830.470703125,26926.55078125,26926.55078125,1921659900,-2.6204699964343714
2019-11-12,27064.259765625,27076.669921875,26794.609375,27065.279296875,27065.279296875,1149626200,0.5152108665978927
2019-11-13,26761.16015625,26761.16015625,26465.330078125,26571.4609375,26571.4609375,1855002900,-1.8245455883103223
2019-11-14,26444.23046875,26605.9609375,26203.970703125,26323.689453125,26323.689453125,1554697800,-0.9324721924691914
2019-11-15,26529.94921875,26544.650390625,26300.080078125,26326.66015625,26326.66015625,1180282700,0.011285284041551158
2019-11-18,26442.390625,26702.16015625,26406.349609375,26681.08984375,26681.08984375,1425323100,1.3462766845336427
2019-11-19,26671.3203125,27093.80078125,26605.630859375,27093.80078125,27093.80078125,1542578800,1.546829383345738
2019-11-20,26936.7890625,26962.169921875,26804.349609375,26889.609375,26889.609375,1333243700,-0.7536462229814189
2019-11-21,26587.58984375,26587.58984375,26306.01953125,26466.880859375,26466.880859375,1712162300,-1.5720887192136823
2019-11-22,26584.880859375,26690.169921875,26487.669921875,26595.080078125,26595.080078125,1100431900,0.4843759996924213
2019-11-25,26873.349609375,27114.220703125,26852.890625,26993.0390625,26993.0390625,1497175900,1.4963631739628669
2019-11-26,27183.900390625,27227.869140625,26913.919921875,26913.919921875,26913.919921875,2416392100,-0.2931094214393859
2019-11-27,26943.51953125,26974.279296875,26866.80078125,26954.0,26954.0,1133748200,0.14891951169262452
2019-11-28,26763.630859375,26991.80078125,26763.630859375,26893.73046875,26893.73046875,998841900,-0.22360143670697719
2019-11-29,26705.380859375,26705.380859375,26308.099609375,26346.490234375,26346.490234375,2004856800,-2.0348245663088016
2019-12-02,26475.33984375,26511.55078125,26393.08984375,26444.720703125,26444.720703125,1348911800,0.3728408143785167
2019-12-03,26315.970703125,26424.119140625,26063.01953125,26391.30078125,26391.30078125,1795451800,-0.20200599762313365
2019-12-04,26071.390625,26191.7890625,25995.150390625,26062.560546875,26062.560546875,1502327900,-1.245638618194056
2019-12-05,26300.509765625,26300.509765625,26134.060546875,26217.0390625,26217.0390625,1228026600,0.5927219443659926
2019-12-06,26345.19921875,26520.080078125,26309.33984375,26498.369140625,26498.369140625,1644211100,1.0730810502830757
2019-12-09,26513.970703125,26618.25,26432.26953125,26494.73046875,26494.73046875,1301819900,-0.01373168233747002
2019-12-10,26378.990234375,26527.08984375,26355.529296875,26436.619140625,26436.619140625,956293300,-0.2193316448096727
2019-12-11,26410.08984375,26659.98046875,26364.4296875,26645.4296875,26645.4296875,1409589200,0.7898534444373162
